Cycle: 18  gp33 Y4F  98 nM_X	Cycle: 18  gp33 Y4F  98 nM_Y	Cycle: 19  gp33 Y4F  195 nM_X	Cycle: 19  gp33 Y4F  195 nM_Y	Cycle: 20  gp33 Y4F  390 nM_X	Cycle: 20  gp33 Y4F  390 nM_Y	Cycle: 21  gp33 Y4F  390 nM_X	Cycle: 21  gp33 Y4F  390 nM_Y	Cycle: 22  gp33 Y4F  780 nM_X	Cycle: 22  gp33 Y4F  780 nM_Y	Cycle: 23  gp33 Y4F  1560 nM_X	Cycle: 23  gp33 Y4F  1560 nM_Y	Cycle: 24  gp33 Y4F  3125 nM_X	Cycle: 24  gp33 Y4F  3125 nM_Y	Cycle: 25  gp33 Y4F  3125 nM_X	Cycle: 25  gp33 Y4F  3125 nM_Y	Cycle: 26  gp33 Y4F  6250 nM_X	Cycle: 26  gp33 Y4F  6250 nM_Y	Cycle: 27  gp33 Y4F  12500 nM_X	Cycle: 27  gp33 Y4F  12500 nM_Y	Cycle: 28  gp33 Y4F  25000 nM_X	Cycle: 28  gp33 Y4F  25000 nM_Y	Cycle: 29  gp33 Y4F  25000 nM_X	Cycle: 29  gp33 Y4F  25000 nM_Y	Cycle: 30  gp33 Y4F  50000 nM_X	Cycle: 30  gp33 Y4F  50000 nM_Y	Cycle: 31  gp33 Y4F  100000 nM_X	Cycle: 31  gp33 Y4F  100000 nM_Y
255,94	-1,90117	256,04	-1,64857	255,94	-0,247025	256,04	-0,40657	255,94	-0,473373	256,04	-0,327774	256,04	-0,404398	256,04	-0,138992	256,04	0,0232697	256,04	-0,168625	255,94	0,0109711	256,04	-0,0892181	255,94	-0,29512	255,94	-1,4196
256,04	-1,92284	256,14	-1,64724	256,04	-0,262039	256,14	-0,379049	256,04	-0,476303	256,14	-0,315878	256,14	-0,410086	256,14	-0,120443	256,14	0,0265598	256,14	-0,165335	256,04	-1,37329e-4	256,14	-0,0851345	256,04	-0,305862	256,04	-1,41393
256,14	-1,91369	256,24	-1,64604	256,14	-0,262655	256,24	-0,356003	256,14	-0,477285	256,24	-0,312362	256,24	-0,424148	256,24	-0,116134	256,24	0,0218964	256,24	-0,146561	256,14	0,0254307	256,24	-0,0769186	256,14	-0,304892	256,14	-1,38445
256,24	-1,92812	256,34	-1,66011	256,24	-0,2556	256,34	-0,373184	256,24	-0,493301	256,34	-0,331497	256,34	-0,453049	256,34	-0,112625	256,34	0,0246124	256,34	-0,143051	256,24	0,0355988	256,34	-0,0722504	256,24	-0,306442	256,24	-1,37312
256,34	-1,93242	256,44	-1,66441	256,34	-0,267715	256,44	-0,36888	256,34	-0,524155	256,44	-0,348678	256,44	-0,45851	256,44	-0,114974	256,44	0,0199442	256,44	-0,141494	256,34	0,0207367	256,44	-0,0730124	256,34	-0,323257	256,34	-1,38445
256,44	-1,93867	256,54	-1,66206	256,44	-0,264206	256,54	-0,349747	256,44	-0,521805	256,54	-0,356888	256,54	-0,469464	256,54	-0,124344	256,54	0,027359	256,54	-0,141098	256,44	0,0434113	256,54	-0,0714569	256,44	-0,327927	256,44	-1,38405
256,54	-1,93242	256,64	-1,66517	256,54	-0,269669	256,64	-0,355598	256,54	-0,522995	256,64	-0,352974	256,64	-0,446388	256,64	-0,129402	256,64	0,0223007	256,64	-0,157875	256,54	0,0207367	256,64	-0,0745621	256,54	-0,318558	256,54	-1,38914
256,64	-1,92185	256,74	-1,65309	256,64	-0,264964	256,74	-0,359512	256,64	-0,529213	256,74	-0,352983	256,74	-0,443284	256,74	-0,123185	256,74	0,0187531	256,74	-0,157516	256,64	0,0145187	256,74	-0,0742044	256,64	-0,311897	256,64	-1,39536
256,74	-1,9254	256,84	-1,64702	256,74	-0,25209	256,84	-0,358139	256,74	-0,518295	256,84	-0,345749	256,84	-0,434097	256,84	-0,136642	256,84	0,0170135	256,84	-0,172928	256,74	7,85828e-3	256,84	-0,0622711	256,74	-0,301773	256,74	-1,3903
256,84	-1,94667	256,94	-1,63725	256,84	-0,263229	256,94	-0,362839	256,84	-0,515762	256,94	-0,346542	256,94	-0,44075	256,94	-0,153061	256,94	0,0443573	256,94	-0,184647	256,84	4,53186e-3	256,94	-0,044693	256,84	-0,287888	256,84	-1,38972
256,94	-1,94356	257,04	-1,64332	256,94	-0,260483	257,04	-0,390762	256,94	-0,524734	257,04	-0,335403	257,04	-0,439376	257,04	-0,145828	257,04	0,0566559	257,04	-0,155563	256,94	0,0111847	257,04	-0,0410004	256,94	-0,280075	256,94	-1,37917
257,04	-1,96172	257,14	-1,6314	257,04	-0,246231	257,14	-0,394094	257,04	-0,504623	257,14	-0,302785	257,14	-0,438008	257,14	-0,147206	257,14	0,0494184	257,14	-0,157308	257,04	0,0234833	257,14	-0,032979	257,04	-0,277542	257,04	-1,37468
257,14	-1,96895	257,24	-1,63823	257,14	-0,223373	257,24	-0,415756	257,14	-0,49233	257,24	-0,299849	257,24	-0,430006	257,24	-0,151289	257,24	0,0394745	257,24	-0,146561	257,14	0,0260115	257,24	-0,0300426	257,14	-0,261342	257,14	-1,38582
257,24	-1,98085	257,34	-1,62065	257,24	-0,234909	257,34	-0,431381	257,24	-0,496414	257,34	-0,288925	257,34	-0,411636	257,34	-0,137619	257,34	0,0609589	257,34	-0,145401	257,24	0,0141144	257,34	-0,0288849	257,24	-0,257614	257,24	-1,39967
257,34	-1,95937	257,44	-1,62086	257,34	-0,236069	257,44	-0,443309	257,34	-0,484695	257,44	-0,287547	257,44	-0,39738	257,44	-0,161265	257,44	0,0587969	257,44	-0,163554	257,34	0,0180206	257,44	-0,0489912	257,34	-0,23613	257,34	-1,39656
257,44	-1,96739	257,54	-1,62984	257,44	-0,237442	257,54	-0,434708	257,44	-0,492722	257,54	-0,271927	257,54	-0,397385	257,54	-0,178055	257,54	0,0478668	257,54	-0,162399	257,44	0,0373383	257,54	-0,0497894	257,44	-0,224625	257,44	-1,40691
257,54	-1,95488	257,64	-1,64742	257,54	-0,210098	257,64	-0,454239	257,54	-0,501694	257,64	-0,277786	257,64	-0,403244	257,64	-0,187027	257,64	0,0428009	257,64	-0,18425	257,54	0,0596161	257,64	-0,0618744	257,54	-0,225784	257,54	-1,41862
257,64	-1,9619	257,74	-1,65229	257,64	-0,215964	257,74	-0,449356	257,64	-0,491135	257,74	-0,268989	257,74	-0,42179	257,74	-0,172004	257,74	0,0441437	257,74	-0,189926	257,64	0,052597	257,74	-0,0773077	257,64	-0,229691	257,64	-1,43425
257,74	-1,97734	257,84	-1,65385	257,74	-0,232559	257,84	-0,450912	257,74	-0,491745	257,84	-0,272507	257,84	-0,43898	257,84	-0,176682	257,84	0,0414276	257,84	-0,174698	257,74	0,066452	257,84	-0,0855255	257,74	-0,246292	257,74	-1,45085
257,84	-1,97499	257,94	-1,63765	257,84	-0,250534	257,94	-0,429646	257,84	-0,496414	257,94	-0,264913	257,94	-0,425527	257,94	-0,162435	257,94	0,0654402	257,94	-0,145986	257,84	0,0582428	257,94	-0,0782976	257,84	-0,240036	257,84	-1,46608
257,94	-1,94981	258,04	-1,65563	257,94	-0,208145	258,04	-0,424545	257,94	-0,470444	258,04	-0,263718	258,04	-0,406755	258,04	-0,156174	258,04	0,0533295	258,04	-0,153397	257,94	0,0811005	258,04	-0,0798492	257,94	-0,214066	257,94	-1,45262
258,04	-1,93886	258,14	-1,65678	258,04	-0,209702	258,14	-0,414779	258,04	-0,473953	258,14	-0,274276	258,14	-0,373549	258,14	-0,158919	258,14	0,024827	258,14	-0,163955	258,04	0,0834503	258,14	-0,084548	258,04	-0,210556	258,04	-1,43581
258,14	-1,933	258,24	-1,66109	258,14	-0,211656	258,24	-0,415176	258,14	-0,486465	258,24	-0,283646	258,24	-0,382553	258,24	-0,160477	258,24	0,0166168	258,24	-0,169418	258,14	0,09517	258,24	-0,0763397	258,14	-0,22734	258,14	-1,43971
258,24	-1,92754	258,34	-1,65327	258,24	-0,238235	258,34	-0,394852	258,24	-0,497787	258,34	-0,284805	258,34	-0,382919	258,34	-0,163589	258,34	0,0388947	258,34	-0,162766	258,24	0,105698	258,34	-0,0677338	258,24	-0,229691	258,24	-1,41472
258,34	-1,92558	258,44	-1,6523	258,34	-0,25032	258,44	-0,379838	258,34	-0,501694	258,44	-0,272904	258,44	-0,369065	258,44	-0,155595	258,44	0,0460958	258,44	-0,149705	258,34	0,124863	258,44	-0,0655985	258,34	-0,253128	258,34	-1,42644
258,44	-1,93437	258,54	-1,68238	258,44	-0,240372	258,54	-0,38295	258,44	-0,496811	258,54	-0,273697	258,54	-0,386637	258,54	-0,150528	258,54	0,0312653	258,54	-0,162582	258,44	0,132858	258,54	-0,066391	258,44	-0,248245	258,44	-1,41374
258,54	-1,91289	258,64	-1,68022	258,54	-0,233353	258,64	-0,381578	258,54	-0,492905	258,64	-0,253954	258,64	-0,39583	258,64	-0,132738	258,64	0,0443554	258,64	-0,161211	258,54	0,130905	258,64	-0,0525074	258,54	-0,267776	258,54	-1,43132
258,64	-1,90059	258,74	-1,64897	258,64	-0,262436	258,74	-0,390182	258,64	-0,49544	258,74	-0,280135	258,74	-0,377456	258,74	-0,126876	258,74	0,0619354	258,74	-0,146378	258,64	0,133436	258,74	-0,0407858	258,64	-0,253527	258,64	-1,40145
258,74	-1,90956	258,84	-1,61421	258,74	-0,25853	258,84	-0,368301	258,74	-0,50209	258,84	-0,285599	258,84	-0,378647	258,84	-0,133133	258,84	0,0908356	258,84	-0,149887	258,74	0,116653	258,84	-2,12097e-3	258,74	-0,250778	258,74	-1,3987
258,84	-1,90019	258,94	-1,60698	258,84	-0,241348	258,94	-0,370839	258,84	-0,486069	258,94	-0,272511	258,94	-0,397969	258,94	-0,0993547	258,94	0,116801	258,94	-0,145406	258,84	0,107651	258,94	0,027751	258,84	-0,245316	258,84	-1,38152
258,94	-1,90157	259,04	-1,60484	258,94	-0,225143	259,04	-0,386276	258,94	-0,472977	259,04	-0,27037	259,04	-0,387218	259,04	-0,09758	259,04	0,112717	259,04	-0,145584	258,94	0,123489	259,04	0,0373383	258,94	-0,244736	258,94	-1,37038
259,04	-1,90761	259,14	-1,58979	259,04	-0,235092	259,14	-0,3888	259,04	-0,492325	259,14	-0,261175	259,14	-0,373755	259,14	-0,110662	259,14	0,111353	259,14	-0,172338	259,04	0,134232	259,14	0,043787	259,04	-0,258591	259,04	-1,37019
259,14	-1,91092	259,24	-1,57826	259,14	-0,25599	259,24	-0,359695	259,14	-0,502661	259,24	-0,247695	259,24	-0,379012	259,24	-0,103835	259,24	0,108414	259,24	-0,158859	259,14	0,128168	259,24	0,0408487	259,14	-0,270514	259,14	-1,40006
259,24	-1,90721	259,34	-1,56618	259,24	-0,235489	259,34	-0,351517	259,24	-0,489182	259,34	-0,257095	259,34	-0,383713	259,34	-0,0960236	259,34	0,108414	259,34	-0,154587	259,24	0,128769	259,34	0,0623322	259,24	-0,252335	259,24	-1,40886
259,34	-1,9088	259,44	-1,58002	259,34	-0,214005	259,44	-0,377078	259,34	-0,502487	259,44	-0,282657	259,44	-0,426486	259,44	-0,1048	259,44	0,0871248	259,44	-0,180148	259,34	0,121323	259,44	0,0437899	259,34	-0,253128	259,34	-1,43425
259,44	-1,91875	259,54	-1,59916	259,44	-0,234512	259,54	-0,390366	259,44	-0,512436	259,54	-0,290085	259,54	-0,450689	259,54	-0,134506	259,54	0,0883026	259,54	-0,190323	259,44	0,0840302	259,54	0,0246429	259,44	-0,258011	259,44	-1,43913
259,54	-1,93788	259,64	-1,57378	259,54	-0,248581	259,64	-0,387258	259,54	-0,517899	259,64	-0,274465	259,64	-0,435079	259,64	-0,133718	259,64	0,100017	259,64	-0,189534	259,54	0,0531769	259,64	0,0218916	259,54	-0,272079	259,54	-1,43874
259,64	-1,92617	259,74	-1,57164	259,64	-0,265368	259,74	-0,371811	259,64	-0,517903	259,74	-0,276232	259,74	-0,423174	259,74	-0,107347	259,74	0,112717	259,74	-0,200272	259,64	0,0777693	259,74	0,0392895	259,64	-0,259572	259,64	-1,43172
259,74	-1,92012	259,84	-1,58061	259,74	-0,263229	259,84	-0,350327	259,74	-0,492325	259,84	-0,253952	259,84	-0,408707	259,84	-0,110092	259,84	0,119736	259,84	-0,188553	259,74	0,0990753	259,84	0,0326385	259,74	-0,260544	259,74	-1,45338
259,84	-1,91737	259,94	-1,63275	259,84	-0,244858	259,94	-0,359497	259,84	-0,489578	259,94	-0,282654	259,94	-0,42569	259,94	-0,139954	259,94	0,0781555	259,94	-0,216095	259,84	0,106888	259,94	-0,0108948	259,84	-0,251572	259,84	-1,43385
259,94	-1,93907	260,04	-1,64429	259,94	-0,267715	260,04	-0,352676	259,94	-0,50853	260,04	-0,290298	260,04	-0,420815	260,04	-0,150711	260,04	0,0673981	260,04	-0,237778	259,94	0,0957489	260,04	-0,0236053	259,94	-0,283401	259,94	-1,45476
260,04	-1,94511	260,14	-1,65581	260,04	-0,289017	260,14	-0,36577	260,04	-0,511459	260,14	-0,303759	260,14	-0,428057	260,14	-0,155993	260,14	0,0570507	260,14	-0,240313	260,04	0,0881195	260,14	-0,0503712	260,04	-0,284378	260,04	-1,45653
260,14	-1,96718	260,24	-1,69761	260,14	-0,31811	260,24	-0,370834	260,14	-0,5226	260,24	-0,307653	260,24	-0,415533	260,24	-0,164953	260,24	0,0445404	260,24	-0,250076	260,14	0,0648937	260,24	-0,0573788	260,14	-0,283007	260,14	-1,44264
260,24	-1,97188	260,34	-1,6982	260,24	-0,322006	260,34	-0,376114	260,24	-0,535477	260,34	-0,299271	260,34	-0,41301	260,34	-0,164383	260,34	0,0322418	260,34	-0,246384	260,24	0,0570831	260,34	-0,0548553	260,24	-0,281845	260,24	-1,43092
260,34	-1,9705	260,44	-1,71636	260,34	-0,289017	260,44	-0,369676	260,34	-0,509506	260,44	-0,283067	260,44	-0,408525	260,44	-0,179429	260,44	0,0328207	260,44	-0,242265	260,34	0,0635223	260,44	-0,084733	260,34	-0,286331	260,34	-1,41356
260,44	-1,96718	260,54	-1,70561	260,44	-0,304428	260,54	-0,371811	260,44	-0,490555	260,54	-0,289108	260,54	-0,406752	260,54	-0,173752	260,54	0,0209198	260,54	-0,238174	260,44	0,077774	260,54	-0,0747833	260,44	-0,287704	260,44	-1,40944
260,54	-1,97676	260,64	-1,70386	260,54	-0,311264	260,64	-0,372016	260,54	-0,464981	260,64	-0,298285	260,64	-0,417884	260,64	-0,175117	260,64	0,0265741	260,64	-0,240699	260,54	0,0775909	260,64	-0,0851202	260,54	-0,283981	260,54	-1,40926
260,64	-1,98514	260,74	-1,7066	260,64	-0,321237	260,74	-0,361069	260,64	-0,465552	260,74	-0,277214	260,74	-0,383141	260,74	-0,152092	260,74	0,0277557	260,74	-0,21492	260,64	0,07232	260,74	-0,0691147	260,64	-0,287299	260,64	-1,40787
260,74	-1,97108	260,84	-1,70992	260,74	-0,302475	260,84	-0,38002	260,74	-0,458145	260,84	-0,262161	260,84	-0,391525	260,84	-0,15657	260,84	9,96399e-3	260,84	-0,218246	260,74	0,100052	260,84	-0,0556488	260,74	-0,264267	260,74	-1,3821
260,84	-1,99669	260,94	-1,7068	260,84	-0,294083	260,94	-0,380014	260,84	-0,466537	260,94	-0,266062	260,94	-0,403238	260,94	-0,142893	260,94	-6,81496e-3	260,94	-0,219034	260,84	0,0861664	260,94	-0,060709	260,84	-0,290237	260,84	-1,38817
260,94	-1,99785	261,04	-1,70326	260,94	-0,296829	261,04	-0,38588	260,94	-0,478256	261,04	-0,264114	261,04	-0,399336	261,04	-0,148758	261,04	-0,0196991	261,04	-0,211594	260,94	0,0713348	261,04	-0,0423431	260,94	-0,278519	260,94	-1,3698
261,04	-1,9912	261,14	-1,69899	261,04	-0,303055	261,14	-0,393693	261,04	-0,473557	261,14	-0,277787	261,14	-0,38762	261,14	-0,13704	261,14	-0,0271463	261,14	-0,19481	261,04	0,0537567	261,14	-0,0458841	261,04	-0,264053	261,04	-1,36119
261,14	-1,95683	261,24	-1,6812	261,14	-0,282362	261,24	-0,387253	261,14	-0,45366	261,24	-0,285025	261,24	-0,370626	261,24	-0,125906	261,24	-7,40051e-3	261,24	-0,186417	261,14	0,0537558	261,24	-0,0339565	261,14	-0,263688	261,14	-1,36199
261,24	-1,92616	261,34	-1,6851	261,24	-0,266159	261,34	-0,398178	261,24	-0,467117	261,34	-0,282272	261,34	-0,38118	261,34	-0,123947	261,34	-0,015213	261,34	-0,207108	261,24	0,0766144	261,34	-0,0339508	261,24	-0,23613	261,24	-1,35945
261,34	-1,925	261,44	-1,68647	261,34	-0,257553	261,44	-0,415172	261,34	-0,457352	261,44	-0,281688	261,44	-0,375896	261,44	-0,130015	261,44	-3,70312e-3	261,44	-0,20341	261,34	0,077774	261,44	-0,02946	261,34	-0,238083	261,34	-1,3567
261,44	-1,94316	261,54	-1,68824	261,44	-0,258926	261,54	-0,41304	261,44	-0,467331	261,54	-0,290482	261,54	-0,372967	261,54	-0,132156	261,54	-5,84412e-3	261,54	-0,203598	261,44	0,0635223	261,54	-0,0370941	261,44	-0,251968	261,44	-1,37059
261,54	-1,94023	261,64	-1,69682	261,54	-0,260696	261,64	-0,407943	261,54	-0,475327	261,64	-0,271346	261,64	-0,354995	261,64	-0,125899	261,64	-9,35268e-3	261,64	-0,197341	261,54	0,0586395	261,64	-0,0222311	261,54	-0,258011	261,54	-1,36687
261,64	-1,91914	261,74	-1,71089	261,64	-0,267318	261,74	-0,406387	261,64	-0,473769	261,74	-0,274853	261,74	-0,357342	261,74	-0,134899	261,74	-0,0105438	261,74	-0,195786	261,64	0,0766153	261,74	-0,0265312	261,64	-0,288863	261,64	-1,36061
261,74	-1,93828	261,84	-1,70445	261,74	-0,250137	261,84	-0,395248	261,74	-0,47728	261,84	-0,287155	261,84	-0,347	261,84	-0,150314	261,84	-0,0200958	261,84	-0,210831	261,74	0,0695648	261,84	-0,0396271	261,74	-0,297867	261,74	-1,37157
261,84	-1,97285	261,94	-1,68315	261,84	-0,274948	261,94	-0,398973	261,84	-0,489578	261,94	-0,271348	261,94	-0,343278	261,94	-0,139573	261,94	-0,0132608	261,94	-0,187577	261,84	0,0541534	261,94	-0,0476236	261,84	-0,307419	261,84	-1,37526
261,94	-1,95351	262,04	-1,67085	261,94	-0,257553	262,04	-0,41127	261,94	-0,476883	262,04	-0,269974	262,04	-0,338793	262,04	-0,133926	262,04	6,8512e-3	262,04	-0,185043	261,94	0,0543365	262,04	-0,0458832	261,94	-0,320114	261,94	-1,36061
262,04	-1,96074	262,14	-1,66167	262,04	-0,270645	262,14	-0,423571	262,04	-0,47905	262,14	-0,284227	262,14	-0,33626	262,14	-0,14348	262,14	-2,3365e-3	262,14	-0,192278	262,04	0,073288	262,14	-0,053484	262,04	-0,314468	262,04	-1,34831
262,14	-1,9504	262,24	-1,66441	262,14	-0,264206	262,24	-0,424362	262,14	-0,48665	262,24	-0,296738	262,24	-0,349136	262,24	-0,143478	262,24	0,0238495	262,24	-0,187576	262,14	0,084425	262,24	-0,0632477	262,14	-0,318163	262,14	-1,35164
262,24	-1,98476	262,34	-1,67769	262,24	-0,251694	262,34	-0,406387	262,24	-0,503067	262,34	-0,294388	262,34	-0,360092	262,34	-0,140762	262,34	0,0254059	262,34	-0,180161	262,24	0,0875397	262,34	-0,0702972	262,24	-0,315048	262,24	-1,35866
262,34	-1,98906	262,44	-1,68022	262,34	-0,250137	262,44	-0,408922	262,34	-0,490952	262,44	-0,279345	262,44	-0,350115	262,44	-0,113207	262,44	0,0443554	262,44	-0,17177	262,34	0,097702	262,44	-0,0525074	262,34	-0,330276	262,34	-1,36882
262,44	-1,98848	262,54	-1,67946	262,44	-0,235886	262,54	-0,389786	262,44	-0,479813	262,54	-0,276627	262,54	-0,346605	262,54	-0,101883	262,54	0,0607452	262,54	-0,163559	262,44	0,110794	262,54	-0,0431366	262,44	-0,328903	262,44	-1,35066
262,54	-1,98613	262,64	-1,68373	262,54	-0,251114	262,64	-0,380014	262,54	-0,484116	262,64	-0,27894	262,64	-0,342691	262,64	-0,105783	262,64	0,0467129	262,64	-0,160807	262,54	0,116257	262,64	-0,045084	262,54	-0,324234	262,54	-1,3405
262,64	-1,99394	262,74	-1,66793	262,64	-0,282362	262,74	-0,380997	262,64	-0,468485	262,74	-0,267048	262,74	-0,347584	262,74	-0,0989571	262,74	0,0371246	262,74	-0,137985	262,64	0,131887	262,74	-0,0363045	262,64	-0,332407	262,64	-1,3065
262,74	-2,00078	262,84	-1,63667	262,74	-0,281387	262,84	-0,355606	262,74	-0,463608	262,84	-0,257278	262,84	-0,330002	262,84	-0,0844879	262,84	0,0488434	262,84	-0,130539	262,74	0,154343	262,84	3,5553e-3	262,74	-0,317398	262,74	-1,30437
262,84	-1,9492	262,94	-1,63082	262,84	-0,259109	262,94	-0,345844	262,84	-0,453049	262,94	-0,235798	262,94	-0,322193	262,94	-0,0598946	262,94	0,0625114	262,94	-0,12743	262,84	0,164902	262,94	0,0117302	262,84	-0,292374	262,84	-1,28874
262,94	-1,9207	263,04	-1,64937	262,94	-0,237259	263,04	-0,32338	262,94	-0,460495	263,04	-0,236771	263,04	-0,313403	263,04	-0,0518951	263,04	0,0791168	263,04	-0,138962	262,94	0,157455	263,04	0,0252228	262,94	-0,261917	262,94	-1,28288
263,04	-1,91661	263,14	-1,6771	263,04	-0,243301	263,14	-0,325725	263,04	-0,448959	263,14	-0,239116	263,14	-0,330577	263,14	-0,0721846	263,14	0,065053	263,14	-0,161204	263,04	0,161179	263,14	0,0197649	263,04	-0,241409	263,04	-1,28191
263,14	-1,93104	263,24	-1,68608	263,14	-0,254626	263,24	-0,324936	263,14	-0,45637	263,24	-0,242232	263,24	-0,333327	263,24	-0,0866537	263,24	0,0638885	263,24	-0,153397	263,14	0,147908	263,24	0,0189676	263,14	-0,257426	263,14	-1,30183
263,24	-1,9369	263,34	-1,69038	263,24	-0,25737	263,34	-0,337051	263,24	-0,441544	263,34	-0,240677	263,34	-0,338791	263,34	-0,101883	263,34	0,0595856	263,34	-0,144821	263,24	0,160782	263,34	0,0174103	263,24	-0,252731	263,24	-1,31667
263,34	-1,93535	263,44	-1,67534	263,34	-0,256973	263,44	-0,320055	263,34	-0,447006	263,44	-0,240099	263,44	-0,356951	263,44	-0,111071	263,44	0,0660229	263,44	-0,166094	263,34	0,17485	263,44	0,0305004	263,34	-0,247269	263,34	-1,32487
263,44	-1,91719	263,54	-1,66246	263,44	-0,241928	263,54	-0,305222	263,44	-0,441727	263,54	-0,223679	263,54	-0,338207	263,54	-0,120041	263,54	0,0531464	263,54	-0,175858	263,44	0,191849	263,54	0,0324554	263,44	-0,270126	263,44	-1,31258
263,54	-1,93398	263,64	-1,66304	263,54	-0,258347	263,64	-0,311662	263,54	-0,419083	263,64	-0,21724	263,64	-0,329026	263,64	-0,131181	263,64	0,0537252	263,64	-0,144029	263,54	0,18129	263,64	0,0244284	263,54	-0,263474	263,54	-1,30788
263,64	-1,92363	263,74	-1,67182	263,64	-0,249165	263,74	-0,328262	263,64	-0,435288	263,74	-0,222909	263,74	-0,347573	263,74	-0,145822	263,74	0,0460968	263,74	-0,149704	263,64	0,165084	263,74	8,62789e-3	263,64	-0,274613	263,64	-1,32958
263,74	-1,91875	263,84	-1,66792	263,74	-0,265762	263,84	-0,332169	263,74	-0,453842	263,84	-0,227188	263,84	-0,353439	263,84	-0,136063	263,84	0,0496368	263,84	-0,165695	263,74	0,154343	263,84	0,0250397	263,74	-0,26387	263,74	-1,37859
263,84	-1,92656	263,94	-1,70112	263,84	-0,244278	263,94	-0,341931	263,84	-0,455002	263,94	-0,243604	263,94	-0,365155	263,94	-0,141919	263,94	0,04494	263,94	-0,166486	263,84	0,140671	263,94	1,81198e-5	263,84	-0,249405	263,84	-1,3856
263,94	-1,9539	264,04	-1,71656	263,94	-0,25209	264,04	-0,357376	263,94	-0,464401	264,04	-0,24147	264,04	-0,361065	264,04	-0,135086	264,04	0,0451202	264,04	-0,172165	263,94	0,119186	264,04	-1,67847e-4	263,94	-0,252945	263,94	-1,37938
264,04	-1,95567	264,14	-1,71889	264,04	-0,233536	264,14	-0,361652	264,04	-0,456772	264,14	-0,253559	264,14	-0,373158	264,14	-0,13039	264,14	0,0271721	264,14	-0,160816	264,04	0,095932	264,14	8,4343e-3	264,04	-0,2668	264,04	-1,40691
264,14	-1,98534	264,24	-1,72455	264,14	-0,248375	264,24	-0,359512	264,14	-0,467701	264,24	-0,26508	264,24	-0,394444	264,24	-0,140752	264,24	9,78088e-3	264,24	-0,166489	264,14	0,103374	264,24	-0,0214586	264,14	-0,275776	264,14	-1,403
264,24	-1,98515	264,34	-1,7187	264,24	-0,260696	264,34	-0,373184	264,24	-0,481979	264,34	-0,267044	264,34	-0,416733	264,34	-0,141922	264,34	0,0148468	264,34	-0,182114	264,24	0,0879364	264,34	-0,0284882	264,24	-0,293961	264,24	-1,42741
264,34	-1,99101	264,44	-1,72047	264,34	-0,277481	264,44	-0,378858	264,34	-0,500717	264,44	-0,270764	264,44	-0,416913	264,44	-0,127271	264,44	0,0205259	264,44	-0,179181	264,34	0,0859833	264,44	-0,0333681	264,34	-0,30098	264,34	-1,42741
264,44	-1,99669	264,54	-1,72279	264,44	-0,28511	264,54	-0,367508	264,44	-0,497787	264,54	-0,26918	264,54	-0,396589	264,54	-0,121414	264,54	0,0166168	264,54	-0,167465	264,44	0,0920258	264,54	-0,0314178	264,44	-0,309769	264,44	-1,42137
264,54	-1,97948	264,64	-1,74977	264,54	-0,305008	264,64	-0,386667	264,54	-0,495834	264,64	-0,270761	264,64	-0,400126	264,64	-0,127268	264,64	2,95067e-3	264,64	-0,167459	264,54	0,0858002	264,64	-0,0235996	264,54	-0,313675	264,54	-1,45494
264,64	-1,97245	264,74	-1,73433	264,64	-0,317518	264,74	-0,390762	264,64	-0,527079	264,74	-0,280718	264,74	-0,388597	264,74	-0,124346	264,74	-1,93787e-3	264,74	-0,172348	264,64	0,0549221	264,74	-0,0382557	264,64	-0,303904	264,64	-1,45768
264,74	-1,95781	264,84	-1,74174	264,74	-0,303665	264,84	-0,409897	264,74	-0,522202	264,84	-0,282272	264,84	-0,413589	264,84	-0,142319	264,84	-0,0316315	264,84	-0,203995	264,74	0,0703583	264,84	-0,0542755	264,74	-0,295914	264,74	-1,4575
264,84	-1,98555	264,94	-1,73588	264,84	-0,304428	264,94	-0,404829	264,84	-0,557755	264,94	-0,278364	264,94	-0,402662	264,94	-0,147383	264,94	-0,0308361	264,94	-0,193434	264,84	0,05513	264,94	-0,0730114	264,84	-0,322067	264,84	-1,47194
264,94	-1,9828	265,04	-1,72828	264,94	-0,304428	265,04	-0,415176	264,94	-0,553055	265,04	-0,287552	265,04	-0,405192	265,04	-0,150711	265,04	-0,0447235	265,04	-0,185043	264,94	0,046524	265,04	-0,0724335	264,94	-0,327927	264,94	-1,46803
265,04	-1,9705	265,14	-1,72124	265,04	-0,292923	265,14	-0,416732	265,04	-0,540756	265,14	-0,280135	265,14	-0,395034	265,14	-0,137435	265,14	-0,0474386	265,14	-0,178786	265,04	0,0439911	265,14	-0,0572042	265,04	-0,361343	265,04	-1,44872
265,14	-1,95528	265,24	-1,71635	265,14	-0,299541	265,24	-0,400131	265,14	-0,503249	265,24	-0,29399	265,24	-0,378432	265,24	-0,139571	265,24	-0,0386505	265,24	-0,168839	265,14	0,0522013	265,24	-0,0632467	265,14	-0,35234	265,14	-1,43581
265,24	-1,96327	265,34	-1,70503	265,24	-0,282944	265,34	-0,395462	265,24	-0,493301	265,34	-0,27095	265,34	-0,375717	265,34	-0,134903	265,34	-0,0378876	265,34	-0,156723	265,24	0,0484772	265,34	-0,0519257	265,24	-0,356064	265,24	-1,41335
