Cycle: 15  SMARTA2-9V  195 nM_X	Cycle: 15  SMARTA2-9V  195 nM_Y	Cycle: 16  SMARTA2-9V  390 nM_X	Cycle: 16  SMARTA2-9V  390 nM_Y	Cycle: 17  SMARTA2-9V  780 nM_X	Cycle: 17  SMARTA2-9V  780 nM_Y	Cycle: 18  SMARTA2-9V  1560 nM_X	Cycle: 18  SMARTA2-9V  1560 nM_Y	Cycle: 19  SMARTA2-9V  3125 nM_X	Cycle: 19  SMARTA2-9V  3125 nM_Y	Cycle: 20  SMARTA2-9V  6250 nM_X	Cycle: 20  SMARTA2-9V  6250 nM_Y	Cycle: 21  SMARTA2-9V  12500 nM_X	Cycle: 21  SMARTA2-9V  12500 nM_Y	Cycle: 22  SMARTA2-9V  25000 nM_X	Cycle: 22  SMARTA2-9V  25000 nM_Y	Cycle: 23  SMARTA2-9V  50000 nM_X	Cycle: 23  SMARTA2-9V  50000 nM_Y	Cycle: 24  SMARTA2-9V  100000 nM_X	Cycle: 24  SMARTA2-9V  100000 nM_Y
331,44	-0,465515	331,44	-0,395813	331,44	-0,546692	331,44	-0,295593	331,44	-0,13443	331,44	2,5058	331,44	3,17633	331,44	3,5242	331,44	3,57379	331,44	-0,169373
331,54	-0,453766	331,54	-0,415344	331,54	-0,545929	331,54	-0,291687	331,54	-0,109039	331,54	2,51166	331,54	3,18808	331,54	3,54568	331,54	3,59531	331,54	-0,153748
331,64	-0,469421	331,64	-0,409485	331,64	-0,548645	331,64	-0,287781	331,64	-0,10907	331,64	2,51361	331,64	3,19196	331,64	3,55936	331,64	3,59918	331,64	-0,140076
331,74	-0,461609	331,74	-0,42511	331,74	-0,56427	331,74	-0,289734	331,74	-0,124664	331,74	2,49799	331,74	3,19196	331,74	3,54959	331,74	3,59918	331,74	-0,136169
331,84	-0,42572	331,84	-0,415344	331,84	-0,56427	331,84	-0,289734	331,84	-0,114929	331,84	2,5058	331,84	3,21149	331,84	3,60229	331,84	3,61871	331,84	-0,142029
331,94	-0,428406	331,94	-0,42511	331,94	-0,56427	331,94	-0,298767	331,94	-0,108307	331,94	2,49213	331,94	3,21222	331,94	3,59451	331,94	3,61871	331,94	-0,143982
332,04	-0,408844	332,04	-0,42511	332,04	-0,55838	332,04	-0,307312	332,04	-0,110992	332,04	2,47845	332,04	3,23495	332,04	3,6011	332,04	3,64023	332,04	-0,134216
332,14	-0,406921	332,14	-0,429016	332,14	-0,562317	332,14	-0,33075	332,14	-0,107117	332,14	2,45892	332,14	3,23102	332,14	3,59256	332,14	3,63043	332,14	-0,139343
332,24	-0,4245	332,24	-0,440735	332,24	-0,574036	332,24	-0,352234	332,24	-0,126617	332,24	2,43549	332,24	3,20758	332,24	3,57108	332,24	3,62335	332,24	-0,149841
332,34	-0,423279	332,34	-0,439514	332,34	-0,574768	332,34	-0,351013	332,34	-0,107849	332,34	2,44257	332,34	3,22247	332,34	3,57031	332,34	3,62579	332,34	-0,134949
332,44	-0,436218	332,44	-0,442688	332,44	-0,566223	332,44	-0,354187	332,44	-0,105133	332,44	2,45575	332,44	3,22711	332,44	3,58279	332,44	3,60309	332,44	-0,147888
332,54	-0,438141	332,54	-0,462219	332,54	-0,585724	332,54	-0,360046	332,54	-0,10318	332,54	2,44135	332,54	3,21152	332,54	3,56912	332,54	3,59726	332,54	-0,155701
332,64	-0,444031	332,64	-0,466125	332,64	-0,599426	332,64	-0,367859	332,64	-0,138367	332,64	2,42767	332,64	3,21149	332,64	3,54568	332,64	3,57965	332,64	-0,175232
332,74	-0,449158	332,74	-0,465393	332,74	-0,59552	332,74	-0,381531	332,74	-0,112946	332,74	2,41986	332,74	3,20758	332,74	3,54959	332,74	3,57574	332,74	-0,184265
332,84	-0,451843	332,84	-0,468079	332,84	-0,585754	332,84	-0,367859	332,84	-0,0973511	332,84	2,414	332,84	3,20367	332,84	3,54565	332,84	3,56989	332,84	-0,169373
332,94	-0,467468	332,94	-0,473938	332,94	-0,568176	332,94	-0,358093	332,94	-0,0816956	332,94	2,42963	332,94	3,21417	332,94	3,53006	332,94	3,57965	332,94	-0,153748
333,04	-0,479156	333,04	-0,479797	333,04	-0,575226	333,04	-0,373718	333,04	-0,0797424	333,04	2,43158	333,04	3,21347	333,04	3,53006	333,04	3,5582	333,04	-0,175232
333,14	-0,479187	333,14	-0,460266	333,14	-0,570129	333,14	-0,39447	333,14	-0,0778198	333,14	2,42377	333,14	3,20758	333,14	3,51517	333,14	3,54254	333,14	-0,179138
333,24	-0,498718	333,24	-0,454407	333,24	-0,566223	333,24	-0,379578	333,24	-0,107086	333,24	2,40424	333,24	3,20367	333,24	3,51834	333,24	3,55109	333,24	-0,173279
333,34	-0,487	333,34	-0,444641	333,34	-0,558411	333,34	-0,352234	333,34	-0,0875854	333,34	2,43744	333,34	3,22516	333,34	3,53589	333,34	3,56598	333,34	-0,159607
333,44	-0,507263	333,44	-0,445374	333,44	-0,543518	333,44	-0,325623	333,44	-0,0973206	333,44	2,44843	333,44	3,22443	333,44	3,54105	333,44	3,58087	333,44	-0,143982
333,54	-0,529938	333,54	-0,470032	333,54	-0,575958	333,54	-0,367859	333,54	-0,122711	333,54	2,42181	333,54	3,20175	333,54	3,52615	333,54	3,57773	333,54	-0,153748
333,64	-0,539734	333,64	-0,471985	333,64	-0,585754	333,64	-0,367859	333,64	-0,13446	333,64	2,41205	333,64	3,20172	333,64	3,51443	333,64	3,57379	333,64	-0,145935
333,74	-0,5495	333,74	-0,479797	333,74	-0,583801	333,74	-0,367859	333,74	-0,130524	333,74	2,39838	333,74	3,18219	333,74	3,53983	333,74	3,57965	333,74	-0,143982
333,84	-0,561218	333,84	-0,493469	333,84	-0,591614	333,84	-0,369812	333,84	-0,153992	333,84	2,3847	333,84	3,19196	333,84	3,5437	333,84	3,5816	333,84	-0,142029
333,94	-0,576843	333,94	-0,503235	333,94	-0,615051	333,94	-0,4245	333,94	-0,183258	333,94	2,37103	333,94	3,17633	333,94	3,53006	333,94	3,57184	333,94	-0,181091
334,04	-0,559235	334,04	-0,509094	334,04	-0,615021	334,04	-0,408875	334,04	-0,187164	334,04	2,37177	334,04	3,18222	334,04	3,53006	334,04	3,58041	334,04	-0,175232
334,14	-0,555359	334,14	-0,516907	334,14	-0,597473	334,14	-0,408875	334,14	-0,193054	334,14	2,37885	334,14	3,1861	334,14	3,5242	334,14	3,57574	334,14	-0,175232
334,24	-0,546814	334,24	-0,507141	334,24	-0,597473	334,24	-0,384705	334,24	-0,169586	334,24	2,39642	334,24	3,19196	334,24	3,5535	334,24	3,58356	334,24	-0,170593
334,34	-0,529968	334,34	-0,496643	334,34	-0,575256	334,34	-0,381531	334,34	-0,148132	334,34	2,39838	334,34	3,19269	334,34	3,56909	334,34	3,59332	334,34	-0,153748
334,44	-0,547546	334,44	-0,511047	334,44	-0,589661	334,44	-0,406921	334,44	-0,157867	334,44	2,38666	334,44	3,18805	334,44	3,54959	334,44	3,57965	334,44	-0,169373
334,54	-0,527985	334,54	-0,497375	334,54	-0,587677	334,54	-0,395203	334,54	-0,148102	334,54	2,40424	334,54	3,20956	334,54	3,56522	334,54	3,57968	334,54	-0,143982
334,64	-0,514343	334,64	-0,499329	334,64	-0,583801	334,64	-0,375671	334,64	-0,148132	334,64	2,42377	334,64	3,2193	334,64	3,55423	334,64	3,58551	334,64	-0,149841
334,74	-0,488953	334,74	-0,475891	334,74	-0,56427	334,74	-0,367859	334,74	-0,140289	334,74	2,46283	334,74	3,23297	334,74	3,58084	334,74	3,59918	334,74	-0,124451
334,84	-0,488953	334,84	-0,475891	334,84	-0,570129	334,84	-0,363953	334,84	-0,143494	334,84	2,45306	334,84	3,23688	334,84	3,56128	334,84	3,58746	334,84	-0,110779
334,94	-0,494812	334,94	-0,491516	334,94	-0,554504	334,94	-0,365906	334,94	-0,146118	334,94	2,45697	334,94	3,22321	334,94	3,56525	334,94	3,59406	334,94	-0,110779
335,04	-0,483795	335,04	-0,48053	335,04	-0,527863	335,04	-0,347107	335,04	-0,117584	335,04	2,47186	335,04	3,23227	335,04	3,58011	335,04	3,60043	335,04	-0,0834351
335,14	-0,496765	335,14	-0,491516	335,14	-0,531067	335,14	-0,373718	335,14	-0,107117	335,14	2,4726	335,14	3,23297	335,14	3,58279	335,14	3,57379	335,14	-0,0892944
335,24	-0,506531	335,24	-0,491516	335,24	-0,546692	335,24	-0,363953	335,24	-0,118805	335,24	2,45111	335,24	3,21149	335,24	3,57889	335,24	3,5777	335,24	-0,0951538
335,34	-0,516296	335,34	-0,526672	335,34	-0,566223	335,34	-0,395203	335,34	-0,157898	335,34	2,44598	335,34	3,19586	335,34	3,56323	335,34	3,57379	335,34	-0,0912476
335,44	-0,529968	335,44	-0,542297	335,44	-0,581848	335,44	-0,395203	335,44	-0,163727	335,44	2,45306	335,44	3,20172	335,44	3,56326	335,44	3,56403	335,44	-0,0892944
335,54	-0,531158	335,54	-0,536438	335,54	-0,597443	335,54	-0,403015	335,54	-0,179352	335,54	2,4433	335,54	3,19272	335,54	3,5535	335,54	3,5582	335,54	-0,0951538
335,64	-0,51825	335,64	-0,526672	335,64	-0,59552	335,64	-0,414734	335,64	-0,16571	335,64	2,45306	335,64	3,19781	335,64	3,55423	335,64	3,56207	335,64	-0,110779
335,74	-0,528015	335,74	-0,52594	335,74	-0,604553	335,74	-0,422546	335,74	-0,171539	335,74	2,4433	335,74	3,18024	335,74	3,56131	335,74	3,54913	335,74	-0,0951538
335,84	-0,520203	335,84	-0,526672	335,84	-0,605286	335,84	-0,42572	335,84	-0,179382	335,84	2,41595	335,84	3,1861	335,84	3,54956	335,84	3,56207	335,84	-0,102234
335,94	-0,510437	335,94	-0,528625	335,94	-0,59552	335,94	-0,422546	335,94	-0,169586	335,94	2,42767	335,94	3,20172	335,94	3,54959	335,94	3,56989	335,94	-0,0932007
336,04	-0,498688	336,04	-0,520813	336,04	-0,583771	336,04	-0,412781	336,04	-0,148102	336,04	2,43549	336,04	3,21347	336,04	3,5535	336,04	3,57382	336,04	-0,0697632
336,14	-0,485046	336,14	-0,491516	336,14	-0,579895	336,14	-0,406921	336,14	-0,13446	336,14	2,45306	336,14	3,22711	336,14	3,57108	336,14	3,59332	336,14	-0,0599976
336,24	-0,488953	336,24	-0,491516	336,24	-0,593567	336,24	-0,39325	336,24	-0,163727	336,24	2,42767	336,24	3,22711	336,24	3,55545	336,24	3,60699	336,24	-0,0502319
336,34	-0,490906	336,34	-0,479797	336,34	-0,59552	336,34	-0,381531	336,34	-0,163757	336,34	2,46088	336,34	3,23883	336,34	3,55933	336,34	3,62848	336,34	-0,0346069
336,44	-0,488953	336,44	-0,462219	336,44	-0,591614	336,44	-0,363953	336,44	-0,135651	336,44	2,46478	336,44	3,22711	336,44	3,56326	336,44	3,62335	336,44	-0,0404663
336,54	-0,488922	336,54	-0,460266	336,54	-0,587677	336,54	-0,362	336,54	-0,136383	336,54	2,46869	336,54	3,23886	336,54	3,54568	336,54	3,6207	336,54	-0,0404663
336,64	-0,488953	336,64	-0,48175	336,64	-0,583801	336,64	-0,352234	336,64	-0,146179	336,64	2,45697	336,64	3,22711	336,64	3,54373	336,64	3,61481	336,64	-0,0248413
336,74	-0,490906	336,74	-0,495422	336,74	-0,585754	336,74	-0,338562	336,74	-0,157867	336,74	2,45184	336,74	3,20245	336,74	3,54056	336,74	3,60895	336,74	-0,0299683
336,84	-0,479187	336,84	-0,491516	336,84	-0,574036	336,84	-0,328796	336,84	-0,148132	336,84	2,46674	336,84	3,19391	336,84	3,54175	336,84	3,61285	336,84	-0,0189819
336,94	-0,498718	336,94	-0,509094	336,94	-0,593567	336,94	-0,358093	336,94	-0,161774	336,94	2,45306	336,94	3,17438	336,94	3,53201	336,94	3,60114	336,94	-0,0326538
337,04	-0,467438	337,04	-0,510315	337,04	-0,603302	337,04	-0,362	337,04	-0,152008	337,04	2,45502	337,04	3,18027	337,04	3,53201	337,04	3,59921	337,04	-0,0443726
337,14	-0,488953	337,14	-0,489563	337,14	-0,611145	337,14	-0,348328	337,14	-0,167664	337,14	2,46674	337,14	3,18414	337,14	3,5242	337,14	3,62262	337,14	-0,0599976
337,24	-0,479187	337,24	-0,507874	337,24	-0,615051	337,24	-0,348328	337,24	-0,197662	337,24	2,4621	337,24	3,17365	337,24	3,51175	337,24	3,61871	337,24	-0,0744019
337,34	-0,463562	337,34	-0,485657	337,34	-0,597473	337,34	-0,317078	337,34	-0,163757	337,34	2,47845	337,34	3,17242	337,34	3,53003	337,34	3,64996	337,34	-0,0651245
337,44	-0,485046	337,44	-0,493469	337,44	-0,601379	337,44	-0,348328	337,44	-0,175446	337,44	2,44525	337,44	3,15485	337,44	3,50858	337,44	3,61285	337,44	-0,0717163
337,54	-0,492828	337,54	-0,499329	337,54	-0,609161	337,54	-0,367859	337,54	-0,183258	337,54	2,43744	337,54	3,15878	337,54	3,50858	337,54	3,60898	337,54	-0,0834351
337,64	-0,498718	337,64	-0,491516	337,64	-0,611145	337,64	-0,358093	337,64	-0,175476	337,64	2,41595	337,64	3,14703	337,64	3,51443	337,64	3,62262	337,64	-0,0795288
337,74	-0,502625	337,74	-0,45636	337,74	-0,607239	337,74	-0,367859	337,74	-0,138336	337,74	2,41791	337,74	3,16266	337,74	3,53006	337,74	3,6441	337,74	-0,0795288
337,84	-0,514343	337,84	-0,444641	337,84	-0,618958	337,84	-0,367859	337,84	-0,128601	337,84	2,42572	337,84	3,19391	337,84	3,53394	337,84	3,65387	337,84	-0,0697632
337,94	-0,520203	337,94	-0,452454	337,94	-0,611145	337,94	-0,373718	337,94	-0,145416	337,94	2,42181	337,94	3,1861	337,94	3,52811	337,94	3,65778	337,94	-0,0853882
338,04	-0,494781	338,04	-0,432922	338,04	-0,605255	338,04	-0,367859	338,04	-0,126617	338,04	2,44598	338,04	3,18222	338,04	3,53275	338,04	3,66245	338,04	-0,0717163
338,14	-0,51825	338,14	-0,438782	338,14	-0,603333	338,14	-0,377625	338,14	-0,146179	338,14	2,43939	338,14	3,16339	338,14	3,50079	338,14	3,66168	338,14	-0,072937
338,24	-0,502625	338,24	-0,434875	338,24	-0,587708	338,24	-0,362	338,24	-0,120758	338,24	2,43353	338,24	3,19	338,24	3,52811	338,24	3,67145	338,24	-0,0326538
338,34	-0,516296	338,34	-0,427063	338,34	-0,581848	338,34	-0,365906	338,34	-0,105164	338,34	2,43939	338,34	3,1861	338,34	3,5437	338,34	3,66364	338,34	-0,0307007
338,44	-0,524109	338,44	-0,445862	338,44	-0,579895	338,44	-0,403015	338,44	-0,128571	338,44	2,42963	338,44	3,19	338,44	3,52029	338,44	3,6402	338,44	-0,0639038
338,54	-0,527985	338,54	-0,458313	338,54	-0,593536	338,54	-0,406921	338,54	-0,130524	338,54	2,414	338,54	3,17441	338,54	3,51639	338,54	3,65976	338,54	-0,0834351
338,64	-0,51825	338,64	-0,470032	338,64	-0,603333	338,64	-0,421814	338,64	-0,142273	338,64	2,40814	338,64	3,17828	338,64	3,50662	338,64	3,64996	338,64	-0,0795288
338,74	-0,524841	338,74	-0,464905	338,74	-0,596252	338,74	-0,41156	338,74	-0,139069	338,74	2,40741	338,74	3,18341	338,74	3,5098	338,74	3,6629	338,74	-0,0841675
338,84	-0,516296	338,84	-0,471985	338,84	-0,585754	338,84	-0,428406	338,84	-0,150085	338,84	2,40424	338,84	3,17242	338,84	3,51245	338,84	3,66241	338,84	-0,0873413
338,94	-0,490906	338,94	-0,475891	338,94	-0,585022	338,94	-0,420593	338,94	-0,128571	338,94	2,41205	338,94	3,17242	338,94	3,52811	338,94	3,66559	338,94	-0,0795288
339,04	-0,494781	339,04	-0,499329	339,04	-0,597443	339,04	-0,445984	339,04	-0,128571	339,04	2,40302	339,04	3,17245	339,04	3,51639	339,04	3,64999	339,04	-0,0944214
339,14	-0,496033	339,14	-0,493469	339,14	-0,601379	339,14	-0,438171	339,14	-0,111023	339,14	2,41205	339,14	3,18024	339,14	3,53665	339,14	3,66364	339,14	-0,0971069
339,24	-0,492859	339,24	-0,497375	339,24	-0,605286	339,24	-0,41864	339,24	-0,108307	339,24	2,40228	339,24	3,17047	339,24	3,56912	339,24	3,67926	339,24	-0,0853882
339,34	-0,504578	339,34	-0,507141	339,34	-0,605286	339,34	-0,434265	339,34	-0,116882	339,34	2,39642	339,34	3,16266	339,34	3,55347	339,34	3,66364	339,34	-0,0892944
339,44	-0,502625	339,44	-0,495422	339,44	-0,613098	339,44	-0,420593	339,44	-0,126617	339,44	2,39447	339,44	3,15363	339,44	3,55154	339,44	3,66949	339,44	-0,0834351
339,54	-0,504517	339,54	-0,507141	339,54	-0,630615	339,54	-0,4245	339,54	-0,148071	339,54	2,38275	339,54	3,12366	339,54	3,56915	339,54	3,67346	339,54	-0,0717163
339,64	-0,483093	339,64	-0,486877	339,64	-0,609192	339,64	-0,408875	339,64	-0,13446	339,64	2,39252	339,64	3,15289	339,64	3,60037	339,64	3,68903	339,64	-0,0443726
339,74	-0,498718	339,74	-0,495422	339,74	-0,605286	339,74	-0,410828	339,74	-0,142242	339,74	2,38275	339,74	3,14313	339,74	3,59061	339,74	3,67926	339,74	-0,0494995
339,84	-0,488953	339,84	-0,499329	339,84	-0,624817	339,84	-0,412781	339,84	-0,142273	339,84	2,38666	339,84	3,14508	339,84	3,58472	339,84	3,67413	339,84	-0,0482788
339,94	-0,502625	339,94	-0,509094	339,94	-0,634583	339,94	-0,408875	339,94	-0,142242	339,94	2,3808	339,94	3,14313	339,94	3,57962	339,94	3,67535	339,94	-0,0346069
340,04	-0,514282	340,04	-0,501282	340,04	-0,611084	340,04	-0,399109	340,04	-0,163696	340,04	2,38275	340,04	3,14319	340,04	3,59454	340,04	3,68909	340,04	-0,0189819
340,14	-0,513123	340,14	-0,455139	340,14	-0,600159	340,14	-0,372498	340,14	-0,148865	340,14	2,39178	340,14	3,16193	340,14	3,62112	340,14	3,71564	340,14	-4,08936e-3
340,24	-0,496765	340,24	-0,446594	340,24	-0,587708	340,24	-0,35614	340,24	-0,136383	340,24	2,38544	340,24	3,1861	340,24	3,62967	340,24	3,72223	340,24	0,0220337
340,34	-0,490906	340,34	-0,446594	340,34	-0,594788	340,34	-0,363953	340,34	-0,144226	340,34	2,39252	340,34	3,20172	340,34	3,61987	340,34	3,71832	340,34	0,0344849
340,44	-0,473328	340,44	-0,45636	340,44	-0,593567	340,44	-0,373718	340,44	-0,150055	340,44	2,39252	340,44	3,20758	340,44	3,62967	340,44	3,71832	340,44	0,0317993
340,54	-0,465485	340,54	-0,45636	340,54	-0,583771	340,54	-0,36322	340,54	-0,138336	340,54	2,414	340,54	3,21738	340,54	3,63943	340,54	3,72226	340,54	0,0317993
340,64	-0,465515	340,64	-0,468079	340,64	-0,556458	340,64	-0,342468	340,64	-0,129822	340,64	2,41595	340,64	3,25128	340,64	3,62967	340,64	3,71832	340,64	0,0493774
340,74	-0,480408	340,74	-0,477112	340,74	-0,577942	340,74	-0,338562	340,74	-0,152008	340,74	2,42767	340,74	3,24274	340,74	3,6199	340,74	3,70929	340,74	0,0552368
340,84	-0,473328	340,84	-0,475891	340,84	-0,554504	340,84	-0,317078	340,84	-0,138367	340,84	2,44135	340,84	3,2486	340,84	3,62573	340,84	3,73981	340,84	0,0552368
340,94	-0,477234	340,94	-0,464172	340,94	-0,538879	340,94	-0,311218	340,94	-0,148102	340,94	2,45306	340,94	3,25446	340,94	3,63358	340,94	3,73981	340,94	0,0650024
341,04	-0,457642	341,04	-0,454407	341,04	-0,531006	341,04	-0,29364	341,04	-0,132446	341,04	2,4765	341,04	3,27795	341,04	3,659	341,04	3,76526	341,04	0,0689087
341,14	-0,428406	341,14	-0,42511	341,14	-0,513489	341,14	-0,281921	341,14	-0,107117	341,14	2,49286	341,14	3,29938	341,14	3,6597	341,14	3,78082	341,14	0,0864868
341,24	-0,432312	341,24	-0,438782	341,24	-0,523254	341,24	-0,305359	341,24	-0,120758	341,24	2,49408	341,24	3,28375	341,24	3,66287	341,24	3,77692	341,24	0,0872192
341,34	-0,447937	341,34	-0,464172	341,34	-0,525208	341,34	-0,29364	341,34	-0,13446	341,34	2,48822	341,34	3,26422	341,34	3,64526	341,34	3,77301	341,34	0,0708618
341,44	-0,458435	341,44	-0,47467	341,44	-0,52594	341,44	-0,298279	341,44	-0,139069	341,44	2,49335	341,44	3,26349	341,44	3,65042	341,44	3,77032	341,44	0,0662231
341,54	-0,469391	341,54	-0,475891	341,54	-0,538849	341,54	-0,303406	341,54	-0,138336	341,54	2,49799	341,54	3,25253	341,54	3,6492	341,54	3,7789	341,54	0,0552368
341,64	-0,471375	341,64	-0,464172	341,64	-0,542053	341,64	-0,305359	341,64	-0,11615	341,64	2,48431	341,64	3,25055	341,64	3,63748	341,64	3,78156	341,64	0,0474243
341,74	-0,479187	341,74	-0,460266	341,74	-0,554504	341,74	-0,332703	341,74	-0,122711	341,74	2,46869	341,74	3,24274	341,74	3,62967	341,74	3,78864	341,74	0,0357056
341,84	-0,485046	341,84	-0,462219	341,84	-0,560364	341,84	-0,343689	341,84	-0,112976	341,84	2,45697	341,84	3,23688	341,84	3,63354	341,84	3,78473	341,84	0,0396118
341,94	-0,453796	341,94	-0,4505	341,94	-0,544739	341,94	-0,350281	341,94	-0,107086	341,94	2,46283	341,94	3,2486	341,94	3,63943	341,94	3,78668	341,94	0,0552368
342,04	-0,48111	342,04	-0,477844	342,04	-0,56424	342,04	-0,367859	342,04	-0,132477	342,04	2,43158	342,04	3,21225	342,04	3,61868	342,04	3,7789	342,04	0,0442505
342,14	-0,48822	342,14	-0,460266	342,14	-0,574036	342,14	-0,367859	342,14	-0,138367	342,14	2,43744	342,14	3,20367	342,14	3,60818	342,14	3,7691	342,14	0,0376587
342,24	-0,498718	342,24	-0,482971	342,24	-0,585754	342,24	-0,377625	342,24	-0,153961	342,24	2,41473	342,24	3,18219	342,24	3,59451	342,24	3,73199	342,24	0,0298462
342,34	-0,498718	342,34	-0,475891	342,34	-0,566223	342,34	-0,358093	342,34	-0,138367	342,34	2,4433	342,34	3,19391	342,34	3,60034	342,34	3,72809	342,34	0,0493774
342,44	-0,498718	342,44	-0,485657	342,44	-0,570129	342,44	-0,377625	342,44	-0,144196	342,44	2,4472	342,44	3,18805	342,44	3,62381	342,44	3,72223	342,44	0,0708618
342,54	-0,496735	342,54	-0,493469	342,54	-0,577911	342,54	-0,391296	342,54	-0,132477	342,54	2,43939	342,54	3,19003	342,54	3,62186	342,54	3,72031	342,54	0,0767212
342,64	-0,491638	342,64	-0,484436	342,64	-0,574768	342,64	-0,397888	342,64	-0,148865	342,64	2,44452	342,64	3,19904	342,64	3,61722	342,64	3,73004	342,64	0,0903931
342,74	-0,487	342,74	-0,473938	342,74	-0,573303	342,74	-0,399109	342,74	-0,145416	342,74	2,44525	342,74	3,20563	342,74	3,62186	342,74	3,74176	342,74	0,11969
342,84	-0,475281	342,84	-0,4505	342,84	-0,570129	342,84	-0,369812	342,84	-0,128601	342,84	2,46088	342,84	3,21735	342,84	3,62769	342,84	3,73395	342,84	0,115784
342,94	-0,479187	342,94	-0,45636	342,94	-0,585754	342,94	-0,389343	342,94	-0,161774	342,94	2,46674	342,94	3,21149	342,94	3,61795	342,94	3,71832	342,94	0,109924
343,04	-0,498688	343,04	-0,452454	343,04	-0,603302	343,04	-0,377625	343,04	-0,144196	343,04	2,46674	343,04	3,21347	343,04	3,61014	343,04	3,71445	343,04	0,11969
343,14	-0,479187	343,14	-0,429016	343,14	-0,583801	343,14	-0,391296	343,14	-0,130554	343,14	2,48236	343,14	3,24274	343,14	3,61087	343,14	3,71051	343,14	0,115784
343,24	-0,467468	343,24	-0,442688	343,24	-0,581848	343,24	-0,395203	343,24	-0,13443	343,24	2,48041	343,24	3,26422	343,24	3,63358	343,24	3,72223	343,24	0,117737
343,34	-0,459656	343,34	-0,427063	343,34	-0,575989	343,34	-0,389343	343,34	-0,124695	343,34	2,48431	343,34	3,29156	343,34	3,64331	343,34	3,74176	343,34	0,141907
343,44	-0,479187	343,44	-0,436096	343,44	-0,59552	343,44	-0,408142	343,44	-0,122711	343,44	2,45697	343,44	3,27277	343,44	3,62967	343,44	3,74957	343,44	0,127502
343,54	-0,46936	343,54	-0,41925	343,54	-0,5896	343,54	-0,406921	343,54	-0,122681	343,54	2,4577	343,54	3,28772	343,54	3,61407	343,54	3,74451	343,54	0,111877
343,64	-0,459656	343,64	-0,397766	343,64	-0,568176	343,64	-0,375671	343,64	-0,101257	343,64	2,47064	343,64	3,315	343,64	3,63162	343,64	3,75739	343,64	0,127502
343,74	-0,490906	343,74	-0,421204	343,74	-0,601379	343,74	-0,39325	343,74	-0,124664	343,74	2,42767	343,74	3,28375	343,74	3,61014	343,74	3,72418	343,74	0,109924
343,84	-0,497986	343,84	-0,42511	343,84	-0,605286	343,84	-0,401062	343,84	-0,132507	343,84	2,41986	343,84	3,26422	343,84	3,58081	343,84	3,71051	343,84	0,0864868
343,94	-0,485046	343,94	-0,432922	343,94	-0,585754	343,94	-0,39325	343,94	-0,13443	343,94	2,42572	343,94	3,27594	343,94	3,60233	343,94	3,71246	343,94	0,0982056
344,04	-0,473297	344,04	-0,429016	344,04	-0,575226	344,04	-0,371765	344,04	-0,112946	344,04	2,43353	344,04	3,29355	344,04	3,616	344,04	3,73007	344,04	0,104065
344,14	-0,463562	344,14	-0,430969	344,14	-0,554504	344,14	-0,363953	344,14	-0,114929	344,14	2,43744	344,14	3,28766	344,14	3,63358	344,14	3,74371	344,14	0,110657
344,24	-0,468201	344,24	-0,439514	344,24	-0,563049	344,24	-0,368591	344,24	-0,123444	344,24	2,43866	344,24	3,27911	344,24	3,62503	344,24	3,75861	344,24	0,12677
344,34	-0,469421	344,34	-0,436829	344,34	-0,568176	344,34	-0,358093	344,34	-0,118103	344,34	2,45111	344,34	3,27203	344,34	3,62842	344,34	3,75739	344,34	0,125549
344,44	-0,490906	344,44	-0,473938	344,44	-0,585754	344,44	-0,369812	344,44	-0,124664	344,44	2,45111	344,44	3,26031	344,44	3,60428	344,44	3,74249	344,44	0,121643
344,54	-0,500641	344,54	-0,471985	344,54	-0,585724	344,54	-0,369812	344,54	-0,132477	344,54	2,45111	344,54	3,26303	344,54	3,6199	344,54	3,73984	344,54	0,145081
344,64	-0,500671	344,64	-0,461487	344,64	-0,59552	344,64	-0,379578	344,64	-0,13446	344,64	2,46088	344,64	3,27789	344,64	3,63943	344,64	3,74371	344,64	0,158752
344,74	-0,514343	344,74	-0,475891	344,74	-0,615051	344,74	-0,389343	344,74	-0,140289	344,74	2,45111	344,74	3,26227	344,74	3,60818	344,74	3,72418	344,74	0,143127
344,84	-0,510437	344,84	-0,470032	344,84	-0,59552	344,84	-0,363953	344,84	-0,153992	344,84	2,4765	344,84	3,27203	344,84	3,62964	344,84	3,71832	344,84	0,153625
344,94	-0,496765	344,94	-0,462219	344,94	-0,585754	344,94	-0,365173	344,94	-0,153961	344,94	2,48041	344,94	3,27203	344,94	3,64334	344,94	3,74371	344,94	0,184143
345,04	-0,485016	345,04	-0,444641	345,04	-0,59549	345,04	-0,381531	345,04	-0,152008	345,04	2,48309	345,04	3,2623	345,04	3,62576	345,04	3,73007	345,04	0,205627
345,14	-0,484314	345,14	-0,434875	345,14	-0,615051	345,14	-0,381531	345,14	-0,167664	345,14	2,49408	345,14	3,23688	345,14	3,62381	345,14	3,73004	345,14	0,190002
345,24	-0,48114	345,24	-0,41925	345,24	-0,624817	345,24	-0,369812	345,24	-0,157867	345,24	2,50385	345,24	3,25055	345,24	3,6199	345,24	3,73004	345,24	0,190002
