Cycle: 15  SMARTA2-9V  98 nM_X	Cycle: 15  SMARTA2-9V  98 nM_Y	Cycle: 16  SMARTA2-9V  195 nM_X	Cycle: 16  SMARTA2-9V  195 nM_Y	Cycle: 17  SMARTA2-9V  390 nM_X	Cycle: 17  SMARTA2-9V  390 nM_Y	Cycle: 18  SMARTA2-9V  780 nM_X	Cycle: 18  SMARTA2-9V  780 nM_Y	Cycle: 19  SMARTA2-9V  1560 nM_X	Cycle: 19  SMARTA2-9V  1560 nM_Y	Cycle: 20  SMARTA2-9V  3125 nM_X	Cycle: 20  SMARTA2-9V  3125 nM_Y	Cycle: 21  SMARTA2-9V  6250 nM_X	Cycle: 21  SMARTA2-9V  6250 nM_Y	Cycle: 22  SMARTA2-9V  12500 nM_X	Cycle: 22  SMARTA2-9V  12500 nM_Y	Cycle: 23  SMARTA2-9V  25000 nM_X	Cycle: 23  SMARTA2-9V  25000 nM_Y	Cycle: 24  SMARTA2-9V  50000 nM_X	Cycle: 24  SMARTA2-9V  50000 nM_Y	Cycle: 25  SMARTA2-9V  100000 nM_X	Cycle: 25  SMARTA2-9V  100000 nM_Y
259,44	-0,935333	259,34	-0,898315	259,34	0,0244141	259,34	2,13184	259,44	6,11203	259,34	12,6975	259,34	18,937	259,44	23,5243	259,34	25,2347	259,34	24,8633	259,44	23,0558
259,54	-0,929443	259,44	-0,902222	259,44	9,76563e-4	259,44	2,12988	259,54	6,11206	259,44	12,7014	259,44	18,9241	259,54	23,5192	259,44	25,2315	259,44	24,8704	259,54	23,0604
259,64	-0,921631	259,54	-0,874878	259,54	0,0107422	259,54	2,12402	259,64	6,11206	259,54	12,7158	259,54	18,9214	259,64	23,5146	259,54	25,2327	259,54	24,8672	259,64	23,0897
259,74	-0,913849	259,64	-0,876831	259,64	4,88281e-3	259,64	2,15335	259,74	6,10303	259,64	12,719	259,64	18,939	259,74	23,5016	259,64	25,2296	259,64	24,8809	259,74	23,0987
259,84	-0,915771	259,74	-0,899536	259,74	0,0107422	259,74	2,15015	259,84	6,11597	259,74	12,7327	259,74	18,9319	259,84	23,5029	259,74	25,223	259,74	24,8879	259,84	23,0839
259,94	-0,934601	259,84	-0,910034	259,84	-0,0166016	259,84	2,14746	259,94	6,1218	259,84	12,7295	259,84	18,937	259,94	23,4919	259,84	25,2198	259,84	24,8828	259,94	23,1034
260,04	-0,939209	259,94	-0,949097	259,94	-0,0263672	259,94	2,13965	260,04	6,12573	259,94	12,7249	259,94	18,9397	260,04	23,4833	259,94	25,2256	259,94	24,8879	260,04	23,1065
260,14	-0,952881	260,04	-0,94519	260,04	-0,0302734	260,04	2,14355	260,14	6,11865	260,04	12,7366	260,04	18,9448	260,14	23,4938	260,04	25,2484	260,04	24,9043	260,14	23,1073
260,24	-0,94902	260,14	-0,949097	260,14	-0,0490723	260,14	2,13969	260,24	6,12769	260,14	12,7374	260,14	18,9592	260,24	23,5204	260,14	25,2433	260,14	24,8887	260,24	23,1131
260,34	-0,959473	260,24	-0,94519	260,24	-0,0439453	260,24	2,14355	260,34	6,125	260,24	12,7463	260,24	18,9897	260,34	23,5048	260,24	25,251	260,24	24,8977	260,34	23,1176
260,44	-0,952927	260,34	-0,965454	260,34	-0,0505371	260,34	2,14355	260,44	6,14912	260,34	12,7339	260,34	19,0203	260,44	23,5184	260,34	25,2593	260,34	24,8801	260,44	23,1287
260,54	-0,945068	260,44	-0,958862	260,44	-0,0263672	260,44	2,15332	260,54	6,146	260,44	12,7529	260,44	19,0256	260,54	23,5016	260,44	25,2686	260,44	24,884	260,54	23,1241
260,64	-0,935303	260,54	-0,968628	260,54	-0,0361328	260,54	2,13379	260,64	6,1687	260,54	12,7483	260,54	19,0366	260,64	23,5341	260,54	25,2581	260,54	24,875	260,64	23,162
260,74	-0,935333	260,64	-0,941284	260,64	-0,0107422	260,64	2,15921	260,74	6,15698	260,64	12,7737	260,64	19,0686	260,74	23,5231	260,64	25,2999	260,64	24,9004	260,74	23,1502
260,84	-0,935303	260,74	-0,931519	260,74	-0,0263672	260,74	2,14746	260,84	6,17261	260,74	12,79	260,74	19,0542	260,84	23,5466	260,74	25,2901	260,74	24,8997	260,84	23,1671
260,94	-0,956818	260,84	-0,899536	260,84	-0,0107422	260,84	2,15918	260,94	6,155	260,84	12,7952	260,84	19,0503	260,94	23,538	260,84	25,3011	260,84	24,9082	260,94	23,1515
261,04	-0,954834	260,94	-0,906128	260,94	-0,0224609	260,94	2,1416	261,04	6,13745	260,94	12,7952	260,94	19,0374	261,04	23,5583	260,94	25,2979	260,94	24,9133	261,04	23,1248
261,14	-0,954102	261,04	-0,894409	261,04	-0,0197754	261,04	2,1377	261,14	6,14209	261,04	12,792	261,04	19,0444	261,14	23,5615	261,04	25,3011	261,04	24,9199	261,14	23,1307
261,24	-0,952927	261,14	-0,900269	261,14	-0,0146484	261,14	2,12871	261,24	6,13354	261,14	12,7854	261,14	19,0393	261,24	23,5543	261,14	25,296	261,14	24,9122	261,24	23,1417
261,34	-0,9646	261,24	-0,884644	261,24	-0,0146484	261,24	2,12793	261,34	6,11206	261,24	12,7854	261,24	19,0249	261,34	23,5497	261,24	25,2972	261,24	24,9211	261,34	23,1307
261,44	-0,984161	261,34	-0,910034	261,34	-0,0205078	261,34	2,12012	261,44	6,08273	261,34	12,7686	261,34	19,0042	261,44	23,5524	261,34	25,296	261,34	24,9199	261,44	23,1209
261,54	-0,968506	261,44	-0,910034	261,44	-0,0498047	261,44	2,11035	261,54	6,07764	261,44	12,762	261,44	18,9917	261,54	23,5751	261,44	25,2862	261,44	24,9309	261,54	23,1124
261,64	-0,952881	261,54	-0,906128	261,54	-0,0517578	261,54	2,12402	261,64	6,11401	261,54	12,7659	261,54	18,9878	261,64	23,6052	261,54	25,2933	261,54	24,9434	261,64	23,1405
261,74	-0,968536	261,64	-0,890503	261,64	-2,44141e-4	261,64	2,15335	261,74	6,10425	261,64	12,7952	261,64	19,0237	261,74	23,581	261,64	25,3116	261,64	24,9785	261,74	23,1327
261,84	-0,978271	261,74	-0,934692	261,74	-0,0166016	261,74	2,13452	261,84	6,10229	261,74	12,7803	261,74	19,019	261,84	23,5908	261,74	25,2972	261,74	24,9739	261,84	23,1378
261,94	-0,975128	261,84	-0,933472	261,84	9,76563e-4	261,84	2,14355	261,94	6,10153	261,84	12,7815	261,84	19,053	261,94	23,5849	261,84	25,3077	261,84	24,9668	261,94	23,1339
262,04	-0,99585	261,94	-0,96936	261,94	-0,0192871	261,94	2,13892	262,04	6,07568	261,94	12,7749	261,94	19,0632	262,04	23,5641	261,94	25,3121	261,94	24,9614	262,04	23,1444
262,14	-0,976318	262,04	-0,986206	262,04	-0,0263672	262,04	2,13379	262,14	6,11206	262,04	12,7744	262,04	19,0432	262,14	23,5751	262,04	25,2901	262,04	24,9492	262,14	23,16
262,24	-0,976349	262,14	-0,970581	262,14	-0,0107422	262,14	2,14944	262,24	6,10034	262,14	12,7854	262,14	19,064	262,24	23,5634	262,14	25,3031	262,14	24,972	262,24	23,1554
262,34	-0,966553	262,24	-1,00574	262,24	-0,0205078	262,24	2,13184	262,34	6,12378	262,24	12,7893	262,24	19,0393	262,34	23,5641	262,24	25,2901	262,24	24,9629	262,34	23,1698
262,44	-0,9561	262,34	-1,01746	262,34	-0,0166016	262,34	2,14233	262,44	6,13033	262,34	12,7834	262,34	19,062	262,44	23,5653	262,34	25,2952	262,34	24,9863	262,44	23,1827
262,54	-0,939209	262,44	-0,990112	262,44	-6,83594e-3	262,44	2,14941	262,54	6,16675	262,44	12,7842	262,44	19,0647	262,54	23,5582	262,44	25,2862	262,44	24,9875	262,54	23,1834
262,64	-0,962646	262,54	-0,995972	262,54	0,0134277	262,54	2,15723	262,64	6,15308	262,54	12,8049	262,54	19,064	262,64	23,5458	262,54	25,2894	262,54	24,9817	262,64	23,1835
262,74	-0,954865	262,64	-1,01941	262,64	-8,78906e-3	262,64	2,12991	262,74	6,14526	262,64	12,7718	262,64	19,0393	262,74	23,5426	262,64	25,2765	262,64	24,9805	262,74	23,1632
262,84	-0,954834	262,74	-1,02722	262,74	-0,0263672	262,74	2,12598	262,84	6,15186	262,74	12,7686	262,74	19,0151	262,84	23,5556	262,74	25,2855	262,74	24,9609	262,84	23,1573
262,94	-0,941208	262,84	-1,02527	262,84	-0,0498047	262,84	2,14941	262,94	6,17256	262,84	12,7717	262,84	19,0178	262,94	23,5797	262,84	25,2725	262,84	24,9622	262,94	23,16
263,04	-0,943115	262,94	-1,03625	262,94	-0,0361328	262,94	2,14819	263,04	6,16675	262,94	12,7698	262,94	19,0151	263,04	23,5692	262,94	25,2718	262,94	24,9824	263,04	23,1659
263,14	-0,943115	263,04	-1,0448	263,04	-0,0400391	263,04	2,14551	263,14	6,18628	263,04	12,79	263,04	19,0151	263,14	23,5895	263,04	25,2608	263,04	24,9719	263,14	23,2081
263,24	-0,952911	263,14	-1,02332	263,14	-0,0400391	263,14	2,16507	263,24	6,19287	263,14	12,7835	263,14	19,0256	263,24	23,5966	263,14	25,2874	263,14	24,9785	263,24	23,1991
263,34	-0,974365	263,24	-1,02917	263,24	-0,0458984	263,24	2,16113	263,34	6,17651	263,24	12,7874	263,24	19,0327	263,34	23,5934	263,24	25,2823	263,24	25,0012	263,34	23,1906
263,44	-0,984894	263,34	-1,0155	263,34	-0,0256348	263,34	2,17285	263,44	6,16794	263,34	12,7803	263,34	19,0327	263,44	23,5888	263,34	25,294	263,34	25,0098	263,44	23,1866
263,54	-0,991211	263,44	-0,990845	263,44	-0,0290527	263,44	2,16235	263,54	6,15894	263,44	12,771	263,44	19,0366	263,54	23,5985	263,44	25,2867	263,44	24,9966	263,54	23,2049
263,64	-0,988037	263,54	-0,988159	263,54	-0,0166016	263,54	2,17163	263,64	6,14722	263,54	12,7854	263,54	19,062	263,64	23,6052	263,54	25,3057	263,54	24,9863	263,64	23,2159
263,74	-0,993942	263,64	-0,9823	263,64	-0,0107422	263,64	2,16899	263,74	6,15576	263,64	12,7854	263,64	19,0725	263,74	23,6239	263,64	25,3148	263,64	24,9915	263,74	23,2401
263,84	-0,980225	263,74	-0,966675	263,74	0,0244141	263,74	2,18848	263,84	6,16675	263,74	12,8057	263,74	19,103	263,84	23,652	263,74	25,3526	263,74	25,0039	263,84	23,2655
263,94	-0,945114	263,84	-0,936646	263,84	0,0302734	263,84	2,2041	263,94	6,19209	263,84	12,8303	263,84	19,1409	263,94	23,6825	263,84	25,3753	263,84	25,0391	263,94	23,2889
264,04	-0,943115	263,94	-0,910034	263,94	0,0595703	263,94	2,20996	264,04	6,2019	263,94	12,8557	263,94	19,144	264,04	23,6891	263,94	25,3956	263,94	25,0481	264,04	23,3253
264,14	-0,945068	264,04	-0,896362	264,04	0,0634766	264,04	2,22363	264,14	6,19995	264,04	12,8564	264,04	19,1675	264,14	23,6891	264,04	25,4171	264,04	25,0723	264,14	23,3495
264,24	-0,925583	264,14	-0,870972	264,14	0,0634766	264,14	2,22758	264,24	6,2085	264,14	12,8558	264,14	19,1682	264,24	23,7235	264,14	25,4144	264,14	25,0813	264,24	23,3592
264,34	-0,935303	264,24	-0,861206	264,24	0,0876465	264,24	2,23218	264,34	6,198	264,24	12,8752	264,24	19,1694	264,34	23,7282	264,24	25,4288	264,24	25,0898	264,34	23,3702
264,44	-0,921677	264,34	-0,870972	264,34	0,106445	264,34	2,24316	264,44	6,21944	264,34	12,8694	264,34	19,1694	264,44	23,7489	264,34	25,4515	264,34	25,0852	264,44	23,3846
264,54	-0,937256	264,44	-0,886597	264,44	0,104492	264,44	2,24316	264,54	6,2124	264,44	12,8799	264,44	19,1838	264,54	23,7497	264,44	25,4503	264,44	25,0938	264,54	23,3788
264,64	-0,929443	264,54	-0,900269	264,54	0,0810547	264,54	2,2334	264,64	6,21753	264,54	12,8655	264,54	19,1577	264,64	23,7744	264,54	25,4476	264,54	25,0618	264,64	23,382
264,74	-0,915817	264,64	-0,906128	264,64	0,0751953	264,64	2,22368	264,74	6,22729	264,64	12,8604	264,64	19,1545	264,74	23,7985	264,64	25,4737	264,64	25,0665	264,74	23,4061
264,84	-0,915771	264,74	-0,891724	264,74	0,0888672	264,74	2,23926	264,84	6,21558	264,74	12,8811	264,74	19,1792	264,84	23,7927	264,74	25,501	264,74	25,0911	264,84	23,4061
264,94	-0,934601	264,84	-0,88855	264,84	0,0732422	264,84	2,24316	264,94	6,22336	264,84	12,8694	264,84	19,1733	264,94	23,7958	264,84	25,4905	264,84	25,0918	264,94	23,419
265,04	-0,95752	264,94	-0,908081	264,94	0,0712891	264,94	2,23413	265,04	6,19214	264,94	12,8564	264,94	19,1545	265,04	23,786	264,94	25,4835	264,94	25,0579	265,04	23,4171
265,14	-0,970459	265,04	-0,928345	265,04	0,0510254	265,04	2,22095	265,14	6,16479	265,04	12,8569	265,04	19,1589	265,14	23,788	265,04	25,4879	265,04	25,0715	265,14	23,4054
265,24	-0,974396	265,14	-0,937378	265,14	0,0419922	265,14	2,20609	265,24	6,15503	265,14	12,8577	265,14	19,1526	265,24	23,7887	265,14	25,4698	265,14	25,0508	265,24	23,4002
265,34	-0,993896	265,24	-0,966675	265,24	0,0283203	265,24	2,21191	265,34	6,16089	265,24	12,8584	265,24	19,1616	265,34	23,7763	265,24	25,4651	265,24	25,0442	265,34	23,4073
265,44	-1,00174	265,34	-0,974487	265,34	0,0192871	265,34	2,20215	265,44	6,15891	265,34	12,8616	265,34	19,1741	265,44	23,7829	265,34	25,4561	265,34	25,0469	265,44	23,3885
265,54	-0,99585	265,44	-0,988159	265,44	2,92969e-3	265,44	2,19116	265,54	6,1499	265,44	12,8674	265,44	19,1772	265,54	23,7938	265,44	25,4495	265,44	25,0442	265,54	23,3924
265,64	-1,00562	265,54	-0,972534	265,54	0,0185547	265,54	2,19824	265,64	6,16284	265,54	12,8838	265,54	19,1819	265,64	23,7946	265,54	25,4542	265,54	25,041	265,64	23,3976
265,74	-1,00566	265,64	-0,970581	265,64	0,0341797	265,64	2,20415	265,74	6,15503	265,64	12,8851	265,64	19,2046	265,74	23,7938	265,64	25,4711	265,64	25,056	265,74	23,4217
265,84	-1,02319	265,74	-0,966675	265,74	0,0400391	265,74	2,21387	265,84	6,14136	265,74	12,9084	265,74	19,2112	265,84	23,7829	265,74	25,4659	265,74	25,0645	265,84	23,4171
265,94	-1,0408	265,84	-0,974487	265,84	9,76563e-4	265,84	2,19043	265,94	6,14206	265,84	12,917	265,84	19,1948	265,94	23,7724	265,84	25,4534	265,84	25,0442	265,94	23,4139
266,04	-1,05835	265,94	-0,997192	265,94	2,92969e-3	265,94	2,15332	266,04	6,13354	265,94	12,9202	265,94	19,1877	266,04	23,7594	265,94	25,4483	265,94	25,0332	266,04	23,4178
266,14	-1,06421	266,04	-0,990112	266,04	-0,0107422	266,04	2,12988	266,14	6,14331	266,04	12,8967	266,04	19,1987	266,14	23,7724	266,04	25,4366	266,04	25,0586	266,14	23,4366
266,24	-1,04472	266,14	-0,968628	266,14	9,52148e-3	266,14	2,14043	266,24	6,17261	266,14	12,9046	266,14	19,2288	266,24	23,7763	266,14	25,4437	266,14	25,052	266,24	23,451
266,34	-1,04858	266,24	-0,94519	266,24	0,0263672	266,24	2,14551	266,34	6,17261	266,24	12,9307	266,24	19,26	266,34	23,7556	266,24	25,4639	266,24	25,0801	266,34	23,4484
266,44	-1,04202	266,34	-0,933472	266,34	0,0224609	266,34	2,15137	266,44	6,17526	266,34	12,9377	266,34	19,2515	266,44	23,7685	266,34	25,4671	266,34	25,093	266,44	23,4569
266,54	-1,03296	266,44	-0,925659	266,44	0,0107422	266,44	2,15723	266,54	6,17847	266,44	12,9385	266,44	19,2573	266,54	23,775	266,44	25,4756	266,44	25,1074	266,54	23,4881
266,64	-1,03882	266,54	-0,9198	266,54	9,76563e-4	266,54	2,15918	266,64	6,18823	266,54	12,9534	266,54	19,26	266,64	23,7653	266,54	25,4769	266,54	25,1309	266,64	23,4952
266,74	-1,01347	266,64	-0,925659	266,64	-4,88281e-3	266,64	2,15337	266,74	6,198	266,64	12,9397	266,64	19,2593	266,74	23,7919	266,64	25,5011	266,64	25,136	266,74	23,5076
266,84	-1,02393	266,74	-0,925659	266,74	-9,76563e-4	266,74	2,15332	266,84	6,21289	266,74	12,9717	266,74	19,2502	266,84	23,8049	266,74	25,5069	266,74	25,1367	266,84	23,5121
266,94	-1,00761	266,84	-0,914673	266,84	0,0197754	266,84	2,1604	266,94	6,23189	266,84	12,9624	266,84	19,2585	266,94	23,8043	266,84	25,5015	266,84	25,1516	266,94	23,5272
267,04	-1,00171	266,94	-0,92688	266,94	0,0407715	266,94	2,16968	267,04	6,22534	266,94	12,9456	266,94	19,2795	267,04	23,8173	266,94	25,5089	266,94	25,1711	267,04	23,535
267,14	-0,980225	267,04	-0,921753	267,04	0,0537109	267,04	2,17285	267,14	6,22144	267,04	12,9475	267,04	19,2769	267,14	23,8337	267,04	25,5042	267,04	25,1895	267,14	23,5265
267,24	-0,991974	267,14	-0,931519	267,14	0,0556641	267,14	2,19827	267,24	6,23511	267,14	12,96	267,14	19,2834	267,24	23,8153	267,14	25,5206	267,14	25,1809	267,24	23,5311
267,34	-1,00952	267,24	-0,947144	267,24	0,0341797	267,24	2,19238	267,34	6,22803	267,24	12,9592	267,24	19,2749	267,34	23,8161	267,24	25,5003	267,24	25,1855	267,34	23,5323
267,44	-1,04276	267,34	-0,960815	267,34	0,0302734	267,34	2,19434	267,44	6,22531	267,34	12,9651	267,34	19,2749	267,44	23,8192	267,34	25,5069	267,34	25,177	267,44	23,5291
267,54	-1,0564	267,44	-0,970581	267,44	0,0224609	267,44	2,18262	267,54	6,24097	267,44	12,9541	267,44	19,2776	267,54	23,818	267,44	25,5257	267,44	25,1699	267,54	23,5362
267,64	-1,04468	267,54	-0,970581	267,54	0,0400391	267,54	2,19824	267,64	6,24487	267,54	12,969	267,54	19,2749	267,64	23,8251	267,54	25,5245	267,54	25,1614	267,64	23,5272
267,74	-1,05838	267,64	-0,956909	267,64	0,0341797	267,64	2,21268	267,74	6,22729	267,64	12,9846	267,64	19,2639	267,74	23,8161	267,64	25,5355	267,64	25,1797	267,74	23,5167
267,84	-1,0791	267,74	-0,960815	267,74	0,0205078	267,74	2,20996	267,84	6,23779	267,74	12,9717	267,74	19,2554	267,84	23,8154	267,74	25,5128	267,74	25,1816	267,84	23,5253
267,94	-1,08377	267,84	-0,956177	267,84	0,0290527	267,84	2,19434	267,94	6,2175	267,84	12,9612	267,84	19,2698	267,94	23,8024	267,84	25,4964	267,84	25,1868	267,94	23,5038
268,04	-1,08374	267,94	-0,968628	267,94	9,76563e-4	267,94	2,17676	268,04	6,22144	267,94	12,969	267,94	19,2515	268,04	23,8349	267,94	25,4952	267,94	25,166	268,04	23,5128
268,14	-1,09351	268,04	-0,939331	268,04	9,76563e-4	268,04	2,2002	268,14	6,24683	268,04	13,001	268,04	19,2671	268,14	23,8356	268,04	25,5257	268,04	25,2063	268,14	23,5214
268,24	-1,09355	268,14	-0,925659	268,14	-4,88281e-3	268,14	2,21391	268,24	6,26318	268,14	13,0101	268,14	19,269	268,24	23,8309	268,14	25,546	268,14	25,209	268,24	23,5382
268,34	-1,08374	268,24	-0,908081	268,24	0,0107422	268,24	2,2146	268,34	6,27808	268,24	13,0061	268,24	19,2815	268,34	23,8532	268,24	25,5569	268,24	25,2324	268,34	23,5565
268,44	-1,07791	268,34	-0,894409	268,34	0,0244141	268,34	2,24512	268,44	6,27805	268,34	13,0166	268,34	19,3003	268,44	23,8603	268,34	25,587	268,34	25,2512	268,44	23,5792
268,54	-1,07861	268,44	-0,904175	268,44	0,0263672	268,44	2,22559	268,54	6,26172	268,44	13,0081	268,44	19,3088	268,54	23,8544	268,44	25,5831	268,44	25,2598	268,54	23,5597
268,64	-1,06616	268,54	-0,914673	268,54	0,0197754	268,54	2,21899	268,64	6,26123	268,54	13,0054	268,54	19,2839	268,64	23,8447	268,54	25,5718	268,54	25,2512	268,64	23,5565
268,74	-1,06035	268,64	-0,941284	268,64	0,0134277	268,64	2,19829	268,74	6,27612	268,64	12,9905	268,64	19,2795	268,74	23,8454	268,64	25,5707	268,64	25,2513	268,74	23,5557
268,84	-1,04468	268,74	-0,947144	268,74	0,0244141	268,74	2,19238	268,84	6,31519	268,74	12,9756	268,74	19,2944	268,84	23,8622	268,74	25,5792	268,74	25,2676	268,84	23,5839
268,94	-1,04472	268,84	-0,937378	268,84	0,0341797	268,84	2,20605	268,94	6,30733	268,84	12,9905	268,84	19,3237	268,94	23,8786	268,84	25,6202	268,84	25,2988	268,94	23,5975
269,04	-1,02124	268,94	-0,930786	268,94	0,0498047	268,94	2,22949	269,04	6,33667	268,94	12,9963	268,94	19,3342	269,04	23,9091	268,94	25,6429	268,94	25,3118	269,04	23,6397
269,14	-0,999756	269,04	-0,915894	269,04	0,0654297	269,04	2,23413	269,14	6,32178	269,04	13,0205	269,04	19,3589	269,14	23,9138	269,04	25,6612	269,04	25,3359	269,14	23,6425
269,24	-0,981491	269,14	-0,931519	269,14	0,0693359	269,14	2,21977	269,24	6,31714	269,14	13,0003	269,14	19,3499	269,24	23,9286	269,14	25,6507	269,14	25,3399	269,24	23,6444
269,34	-0,974365	269,24	-0,937378	269,24	0,0634766	269,24	2,22363	269,34	6,30737	269,24	12,9944	269,24	19,3433	269,34	23,9411	269,24	25,6495	269,24	25,3372	269,34	23,6613
269,44	-0,972443	269,34	-0,929565	269,34	0,0791016	269,34	2,21973	269,44	6,29562	269,34	13,0049	269,34	19,3608	269,44	23,9462	269,34	25,6526	269,34	25,3469	269,44	23,6581
269,54	-0,972412	269,44	-0,923706	269,44	0,079834	269,44	2,2002	269,54	6,30347	269,44	13,0022	269,44	19,344	269,54	23,9411	269,44	25,6534	269,44	25,332	269,54	23,6619
269,64	-0,970459	269,54	-0,925659	269,54	0,0869141	269,54	2,21777	269,64	6,31982	269,54	13,01	269,54	19,3628	269,64	23,9384	269,54	25,6702	269,54	25,3535	269,64	23,6632
269,74	-0,968552	269,64	-0,927612	269,64	0,0751953	269,64	2,23344	269,74	6,32886	269,64	13,0042	269,64	19,3635	269,74	23,9586	269,64	25,6749	269,64	25,3587	269,74	23,6768
269,84	-0,984131	269,74	-0,904175	269,74	0,0810547	269,74	2,22827	269,84	6,31323	269,74	13,0244	269,74	19,3843	269,84	23,954	269,74	25,6859	269,74	25,3867	269,84	23,6718
269,94	-0,968536	269,84	-0,910034	269,84	0,0810547	269,84	2,21191	269,94	6,31198	269,84	13,0374	269,84	19,3909	269,94	23,9801	269,84	25,6729	269,84	25,3665	269,94	23,6776
270,04	-0,965332	269,94	-0,89563	269,94	0,0654297	269,94	2,21582	270,04	6,30859	269,94	13,0374	269,94	19,3706	270,04	23,9747	269,94	25,678	269,94	25,3652	270,04	23,6722
270,14	-0,952881	270,04	-0,891235	270,04	0,0686035	270,04	2,1897	270,14	6,30542	270,04	13,0452	270,04	19,3882	270,14	23,986	270,04	25,6741	270,04	25,3704	270,14	23,6581
270,24	-0,960724	270,14	-0,88855	270,14	0,0712891	270,14	2,21194	270,24	6,32104	270,14	13,0686	270,14	19,4175	270,24	23,9735	270,14	25,7022	270,14	25,3899	270,24	23,6651
270,34	-0,991943	270,24	-0,884644	270,24	0,0673828	270,24	2,20801	270,34	6,32104	270,24	13,0803	270,24	19,4299	270,34	23,9724	270,24	25,7054	270,24	25,377	270,34	23,6464
270,44	-0,997833	270,34	-0,896362	270,34	0,0498047	270,34	2,19238	270,44	6,32883	270,34	13,0752	270,34	19,4077	270,44	23,9774	270,34	25,6964	270,34	25,3411	270,44	23,6554
270,54	-1,00684	270,44	-0,898315	270,44	0,032959	270,44	2,19507	270,54	6,32178	270,44	13,0686	270,44	19,4065	270,54	23,9704	270,44	25,6976	270,44	25,3145	270,54	23,6561
270,64	-1,01343	270,54	-0,921753	270,54	0,0205078	270,54	2,18848	270,64	6,31323	270,54	13,0549	270,54	19,394	270,64	23,9579	270,54	25,6944	270,54	25,304	270,64	23,66
270,74	-1,00371	270,64	-0,917847	270,64	0,0146484	270,64	2,18462	270,74	6,323	270,64	13,0557	270,64	19,394	270,74	23,9782	270,64	25,6847	270,64	25,3047	270,74	23,6768
270,84	-1,03491	270,74	-0,890503	270,74	0,0400391	270,74	2,19434	270,84	6,29175	270,74	13,0823	270,74	19,4241	270,84	23,9736	270,74	25,6976	270,74	25,332	270,84	23,6561
270,94	-1,02519	270,84	-0,921021	270,84	0,0185547	270,84	2,16895	270,94	6,2917	270,84	13,0549	270,84	19,394	270,94	23,9782	270,84	25,671	270,84	25,304	270,94	23,6749
271,04	-1,03491	270,94	-0,9198	270,94	0,0126953	270,94	2,16309	271,04	6,27808	270,94	13,0686	270,94	19,3889	271,04	23,9696	270,94	25,6898	270,94	25,3281	271,04	23,6756
271,14	-1,01929	271,04	-0,9198	271,04	0,0205078	271,04	2,16309	271,14	6,30615	271,04	13,0654	271,04	19,3706	271,14	23,9997	271,04	25,6924	271,04	25,3418	271,14	23,6971
271,24	-1,03883	271,14	-0,906128	271,14	0,0439453	271,14	2,19313	271,24	6,29175	271,14	13,0764	271,14	19,3784	271,24	23,9684	271,14	25,7113	271,14	25,3762	271,24	23,6866
271,34	-1,04077	271,24	-0,933472	271,24	0,0244141	271,24	2,14941	271,34	6,29565	271,24	13,0452	271,24	19,3499	271,34	23,9892	271,24	25,6846	271,24	25,3516	271,34	23,701
271,44	-1,02519	271,34	-0,935425	271,34	3,66211e-3	271,34	2,16699	271,44	6,31123	271,34	13,0459	271,34	19,3452	271,44	23,9957	271,34	25,6819	271,34	25,3547	271,44	23,7081
271,54	-1,02124	271,44	-0,939331	271,44	0,0205078	271,44	2,16895	271,54	6,30225	271,44	13,0569	271,44	19,344	271,54	24,0067	271,44	25,6807	271,44	25,3711	271,54	23,703
271,64	-1,00293	271,54	-0,935425	271,54	0,0146484	271,54	2,18457	271,64	6,30347	271,54	13,0608	271,54	19,355	271,64	23,9931	271,54	25,7022	271,54	25,3965	271,64	23,6984
271,74	-0,991989	271,64	-0,9198	271,64	0,0322266	271,64	2,20415	271,74	6,31714	271,64	13,0772	271,64	19,3511	271,74	24,0016	271,64	25,7132	271,64	25,4173	271,74	23,7069
271,84	-0,994629	271,74	-0,9198	271,74	0,0361328	271,74	2,20996	271,84	6,3125	271,74	13,0823	271,74	19,3655	271,84	24,0099	271,74	25,712	271,74	25,4375	271,84	23,7159
271,94	-0,976364	271,84	-0,942017	271,84	0,0393066	271,84	2,20215	271,94	6,32686	271,84	13,0757	271,84	19,3542	271,94	24,0133	271,84	25,7203	271,84	25,425	271,94	23,7491
272,04	-0,954834	271,94	-0,933472	271,94	0,0576172	271,94	2,22949	272,04	6,35498	271,94	13,0791	271,94	19,3889	272,04	24,0184	271,94	25,7296	271,94	25,4602	272,04	23,7889
272,14	-0,950928	272,04	-0,917114	272,04	0,0732422	272,04	2,24316	272,14	6,36597	272,04	13,1077	272,04	19,4038	272,14	24,029	272,04	25,7347	272,04	25,4805	272,14	23,8104
272,24	-0,95488	272,14	-0,939331	272,14	0,0837402	272,14	2,24712	272,24	6,36792	272,14	13,1077	272,14	19,394	272,24	24,036	272,14	25,712	272,14	25,4759	272,24	23,7999
272,34	-0,945068	272,24	-0,939331	272,24	0,0908203	272,24	2,25879	272,34	6,37183	272,24	13,124	272,24	19,4006	272,34	24,0446	272,24	25,7151	272,24	25,457	272,34	23,796
272,44	-0,941193	272,34	-0,923706	272,34	0,110352	272,34	2,26855	272,44	6,35617	272,34	13,1252	272,34	19,394	272,44	24,036	272,34	25,7452	272,34	25,4583	272,44	23,7909
