Cycle: 3  SMARTA2-9C  195 nM_X	Cycle: 3  SMARTA2-9C  195 nM_Y	Cycle: 4  SMARTA2-9C  390 nM_X	Cycle: 4  SMARTA2-9C  390 nM_Y	Cycle: 5  SMARTA2-9C  780 nM_X	Cycle: 5  SMARTA2-9C  780 nM_Y	Cycle: 6  SMARTA2-9C  1560 nM_X	Cycle: 6  SMARTA2-9C  1560 nM_Y	Cycle: 7  SMARTA2-9C  3125 nM_X	Cycle: 7  SMARTA2-9C  3125 nM_Y	Cycle: 8  SMARTA2-9C  6250 nM_X	Cycle: 8  SMARTA2-9C  6250 nM_Y	Cycle: 9  SMARTA2-9C  12500 nM_X	Cycle: 9  SMARTA2-9C  12500 nM_Y	Cycle: 10  SMARTA2-9C  25000 nM_X	Cycle: 10  SMARTA2-9C  25000 nM_Y	Cycle: 11  SMARTA2-9C  50000 nM_X	Cycle: 11  SMARTA2-9C  50000 nM_Y	Cycle: 12  SMARTA2-9C  100000 nM_X	Cycle: 12  SMARTA2-9C  100000 nM_Y
154,34	-0,0612793	154,34	-0,202148	154,44	-0,215607	154,44	-0,336273	154,34	-0,471924	154,34	-0,516174	154,44	-0,577972	154,34	-1,0365	154,34	-3,13733	154,34	-10,3677
154,44	-0,0681458	154,44	-0,201202	154,54	-0,220505	154,54	-0,311874	154,44	-0,467072	154,44	-0,530853	154,54	-0,586777	154,44	-1,04137	154,44	-3,14415	154,44	-10,394
154,54	-0,072998	154,54	-0,21582	154,64	-0,220856	154,64	-0,331757	154,54	-0,464111	154,54	-0,502502	154,64	-0,583221	154,54	-1,06384	154,54	-3,13074	154,54	-10,3911
154,64	-0,0785217	154,64	-0,222076	154,74	-0,236115	154,74	-0,325531	154,64	-0,456696	154,64	-0,506805	154,74	-0,594574	154,64	-1,08763	154,64	-3,12796	154,64	-10,409
154,74	-0,0553894	154,74	-0,209259	154,84	-0,207764	154,84	-0,319885	154,74	-0,475128	154,74	-0,510284	154,84	-0,570129	154,74	-1,07748	154,74	-3,1412	154,74	-10,4333
154,84	-0,0407715	154,84	-0,203125	154,94	-0,193146	154,94	-0,306	154,84	-0,459229	154,84	-0,494934	154,94	-0,555511	154,84	-1,05627	154,84	-3,11682	154,84	-10,3921
154,94	-0,0378723	154,94	-0,200226	155,04	-0,206833	155,04	-0,313828	154,94	-0,470001	154,94	-0,490814	155,04	-0,543808	154,94	-1,05211	154,94	-3,12364	154,94	-10,3833
155,04	-0,0456543	155,04	-0,194336	155,14	-0,19632	155,14	-0,317719	155,04	-0,473877	155,04	-0,488831	155,14	-0,514496	155,04	-1,05017	155,04	-3,1178	155,04	-10,3989
155,14	-0,0359192	155,14	-0,19046	155,24	-0,202301	155,24	-0,322968	155,14	-0,483673	155,14	-0,492767	155,24	-0,491669	155,14	-1,05016	155,14	-3,121	155,14	-10,4028
155,24	-0,0333099	155,24	-0,197662	155,34	-0,215576	155,34	-0,324524	155,24	-0,48111	155,24	-0,505783	155,34	-0,493958	155,24	-1,03783	155,24	-3,11717	155,24	-10,4003
155,34	-0,032959	155,34	-0,210938	155,44	-0,21756	155,44	-0,328461	155,34	-0,484619	155,34	-0,519104	155,44	-0,490082	155,34	-1,05115	155,34	-3,13049	155,34	-10,4128
155,44	-0,0329895	155,44	-0,212921	155,54	-0,221481	155,54	-0,31871	155,44	-0,486603	155,44	-0,532806	155,54	-0,486191	155,44	-1,05309	155,44	-3,13634	155,44	-10,4097
155,54	-0,0322266	155,54	-0,212158	155,64	-0,21463	155,64	-0,319672	155,54	-0,496338	155,54	-0,52887	155,64	-0,477386	155,54	-1,07068	155,54	-3,13245	155,54	-10,4077
155,64	-0,0242004	155,64	-0,217804	155,74	-0,207169	155,74	-0,318069	155,64	-0,493439	155,64	-0,568939	155,74	-0,48555	155,64	-1,05992	155,64	-3,14517	155,64	-10,4302
155,74	-6,92749e-3	155,74	-0,200577	155,84	-0,209717	155,84	-0,330383	155,74	-0,507462	155,74	-0,571198	155,84	-0,503723	155,74	-1,06223	155,74	-3,15915	155,74	-10,4227
155,84	-0,0349121	155,84	-0,208984	155,94	-0,222443	155,94	-0,320892	155,84	-0,495605	155,84	-0,569153	155,94	-0,534027	155,84	-1,07776	155,84	-3,16174	155,84	-10,4331
155,94	-0,0320129	155,94	-0,211945	156,04	-0,217819	156,04	-0,337265	155,94	-0,493439	155,94	-0,565033	156,04	-0,545761	155,94	-1,0775	155,94	-3,16856	155,94	-10,4497
156,04	-0,0339355	156,04	-0,225586	156,14	-0,228302	156,14	-0,348969	156,04	-0,485596	156,04	-0,584534	156,14	-0,565277	156,04	-1,09705	156,04	-3,17371	156,04	-10,4751
156,14	-0,0398254	156,14	-0,23465	156,24	-0,228302	156,24	-0,348969	156,14	-0,493439	156,14	-0,59433	156,24	-0,558685	156,14	-1,1107	156,14	-3,18033	156,14	-10,4783
156,24	-0,0495453	156,24	-0,223663	156,34	-0,225342	156,34	-0,332336	156,24	-0,487579	156,24	-0,586472	156,34	-0,579895	156,24	-1,10484	156,24	-3,18419	156,24	-10,4751
156,34	-0,0322266	156,34	-0,205078	156,44	-0,235504	156,44	-0,317108	156,34	-0,492432	156,34	-0,58551	156,44	-0,578339	156,34	-1,10779	156,34	-3,17737	156,34	-10,4858
156,44	-0,0255432	156,44	-0,211334	156,54	-0,222458	156,54	-0,323593	156,44	-0,477203	156,44	-0,580048	156,54	-0,600449	156,44	-1,11205	156,44	-3,18163	156,44	-10,4628
156,54	-0,0124512	156,54	-0,227539	156,64	-0,228302	156,64	-0,335297	156,54	-0,487549	156,54	-0,576721	156,64	-0,616058	156,54	-1,11267	156,54	-3,19983	156,54	-10,481
156,64	-4,66919e-3	156,64	-0,223663	156,74	-0,216583	156,74	-0,327484	156,64	-0,489532	156,64	-0,586517	156,74	-0,612152	156,64	-1,11974	156,64	-3,21548	156,64	-10,4868
156,74	7,09534e-3	156,74	-0,204132	156,84	-0,235474	156,84	-0,335876	156,74	-0,483673	156,74	-0,553268	156,84	-0,629089	156,74	-1,12242	156,74	-3,20958	156,74	-10,4802
156,84	-0,0157471	156,84	-0,224976	156,94	-0,236115	156,94	-0,345062	156,84	-0,490845	156,84	-0,564392	156,94	-0,623871	156,84	-1,14136	156,84	-3,22192	156,84	-10,4979
156,94	-0,0163879	156,94	-0,246368	157,04	-0,247849	157,04	-0,337265	156,94	-0,496613	156,94	-0,579926	157,04	-0,616074	156,94	-1,14195	156,94	-3,23106	156,94	-10,5024
157,04	-0,0273438	157,04	-0,241211	157,14	-0,24588	157,14	-0,325531	157,04	-0,497314	157,04	-0,570862	157,14	-0,625824	157,04	-1,13416	157,04	-3,22913	157,04	-10,4946
157,14	-0,0144348	157,14	-0,219757	157,24	-0,221466	157,24	-0,316742	157,14	-0,528595	157,14	-0,539642	157,24	-0,617035	157,14	-1,12827	157,14	-3,22134	157,14	-10,5024
157,24	2,59399e-4	157,24	-0,201202	157,34	-0,234375	157,34	-0,314758	157,24	-0,506134	157,24	-0,521042	157,34	-0,614319	157,24	-1,10777	157,24	-3,23399	157,24	-10,4897
157,34	2,44141e-4	157,34	-0,195313	157,44	-0,228302	157,44	-0,309906	157,34	-0,50415	157,34	-0,509338	157,44	-0,608246	157,34	-1,13123	157,34	-3,21643	157,34	-10,491
157,44	0,0109558	157,44	-0,213898	157,54	-0,210754	157,54	-0,31189	157,44	-0,489532	157,44	-0,504486	157,54	-0,590698	157,44	-1,12631	157,44	-3,21469	157,44	-10,4926
157,54	0,0187988	157,54	-0,196289	157,64	-0,220856	157,64	-0,301727	157,54	-0,471924	157,54	-0,473206	157,64	-0,581268	157,54	-1,1178	157,54	-3,20764	157,54	-10,4985
157,64	6,68335e-3	157,64	-0,176422	157,74	-0,223419	157,74	-0,30307	157,64	-0,456696	157,64	-0,445526	157,74	-0,593597	157,64	-1,10716	157,64	-3,20413	157,64	-10,4989
157,74	-0,0153656	157,74	-0,19339	157,84	-0,228638	157,84	-0,286804	157,74	-0,48465	157,74	-0,460495	157,84	-0,596863	157,74	-1,11363	157,74	-3,20079	157,74	-10,5112
157,84	-8,91113e-3	157,84	-0,190796	157,94	-0,209747	157,94	-0,283539	157,84	-0,478149	157,84	-0,471619	157,94	-0,583832	157,84	-1,10327	157,84	-3,2041	157,84	-10,4911
157,94	4,85229e-3	157,94	-0,177765	158,04	-0,199265	158,04	-0,267929	157,94	-0,464386	157,94	-0,456635	158,04	-0,577988	157,94	-1,09019	157,94	-3,20079	157,94	-10,4819
158,04	0,0119629	158,04	-0,181641	158,14	-0,176544	158,14	-0,277679	158,04	-0,461182	158,04	-0,452698	158,14	-0,572113	158,04	-1,08435	158,04	-3,19495	158,04	-10,4753
158,14	0,0119324	158,14	-0,183624	158,24	-0,191193	158,24	-0,282562	158,14	-0,44754	158,14	-0,452728	158,24	-0,591888	158,14	-1,08434	158,14	-3,19498	158,14	-10,4604
158,24	-2,67029e-3	158,24	-0,208038	158,34	-0,184326	158,34	-0,26593	158,24	-0,462189	158,24	-0,467331	158,34	-0,56427	158,24	-1,10289	158,24	-3,19908	158,24	-10,479
158,34	-0,0251465	158,34	-0,219971	158,44	-0,188629	158,44	-0,281952	158,34	-0,455322	158,34	-0,470276	158,44	-0,576385	158,34	-1,12146	158,34	-3,18127	158,34	-10,4624
158,44	-0,0274963	158,44	-0,217194	158,54	-0,192184	158,54	-0,291367	158,44	-0,457672	158,44	-0,472626	158,54	-0,583847	158,44	-1,114	158,44	-3,18358	158,44	-10,451
158,54	-0,0212402	158,54	-0,214844	158,64	-0,194122	158,64	-0,306976	158,54	-0,461182	158,54	-0,485168	158,64	-0,581879	158,54	-1,12732	158,54	-3,18323	158,54	-10,4585
158,64	-0,0447083	158,64	-0,197296	158,74	-0,197052	158,74	-0,295502	158,64	-0,467072	158,64	-0,485931	158,74	-0,594574	158,64	-1,12852	158,64	-3,17935	158,64	-10,4597
158,74	-0,0331879	158,74	-0,206085	158,84	-0,192383	158,84	-0,290344	158,74	-0,485626	158,74	-0,484909	158,84	-0,576965	158,74	-1,13023	158,74	-3,18224	158,74	-10,4575
158,84	-0,0319824	158,84	-0,176758	158,94	-0,17691	158,94	-0,285858	158,84	-0,462158	158,84	-0,469299	158,94	-0,550995	158,84	-1,12634	158,84	-3,17834	158,84	-10,4478
158,94	-0,0274963	158,94	-0,171539	159,04	-0,168747	159,04	-0,289413	158,94	-0,438141	158,94	-0,480438	159,04	-0,548691	158,94	-1,13353	158,94	-3,17308	158,94	-10,4432
159,04	-0,0290527	159,04	-0,177734	159,14	-0,182404	159,14	-0,27182	159,04	-0,443604	159,04	-0,472229	159,14	-0,551849	159,04	-1,1488	159,04	-3,18323	159,04	-10,4429
159,14	-3,69263e-3	159,14	-0,156281	159,24	-0,197052	159,24	-0,266937	159,14	-0,452667	159,14	-0,470306	159,24	-0,559418	159,14	-1,13512	159,14	-3,1774	159,14	-10,4311
159,24	-8,52966e-3	159,24	-0,141632	159,34	-0,184326	159,34	-0,26593	159,24	-0,45047	159,24	-0,492722	159,34	-0,542786	159,24	-1,12828	159,24	-3,18419	159,24	-10,4548
159,34	-5,61523e-3	159,34	-0,134766	159,44	-0,194122	159,44	-0,269867	159,34	-0,433838	159,34	-0,489807	159,44	-0,542816	159,34	-1,13123	159,34	-3,17737	159,34	-10,4468
159,44	-4,91333e-3	159,44	-0,138702	159,54	-0,183411	159,54	-0,272827	159,44	-0,433868	159,44	-0,489838	159,54	-0,530151	159,44	-1,12143	159,44	-3,18124	159,44	-10,4507
159,54	9,0332e-3	159,54	-0,137695	159,64	-0,186676	159,64	-0,287079	159,54	-0,415283	159,54	-0,466614	159,64	-0,53537	159,54	-1,09827	159,54	-3,18811	159,54	-10,438
159,64	-6,01196e-3	159,64	-0,152008	159,74	-0,207794	159,74	-0,281586	159,64	-0,426422	159,64	-0,499969	159,74	-0,550629	159,64	-1,10228	159,64	-3,21219	159,64	-10,453
159,74	-0,0114594	159,74	-0,166046	159,84	-0,193359	159,84	-0,29718	159,74	-0,431915	159,74	-0,519089	159,84	-0,552551	159,74	-1,12144	159,74	-3,21642	159,74	-10,4448
159,84	-0,0270996	159,84	-0,173828	159,94	-0,185333	159,94	-0,296234	159,84	-0,424072	159,84	-0,526917	159,94	-0,559418	159,84	-1,11951	159,84	-3,22815	159,84	-10,4409
159,94	-0,0163879	159,94	-0,170929	160,04	-0,20195	160,04	-0,301132	159,94	-0,427032	159,94	-0,510345	160,04	-0,579941	159,94	-1,10289	159,94	-3,22325	159,94	-10,4236
160,04	-0,0310059	160,04	-0,195313	160,14	-0,204865	160,14	-0,294281	160,04	-0,431885	160,04	-0,515198	160,14	-0,588715	160,04	-1,11755	160,04	-3,23792	160,04	-10,4429
160,14	-0,0515442	160,14	-0,200226	160,24	-0,170074	160,24	-0,304413	160,14	-0,434845	160,14	-0,524017	160,24	-0,589081	160,14	-1,11656	160,14	-3,2565	160,14	-10,4673
160,24	-0,0557709	160,24	-0,19986	160,34	-0,173584	160,34	-0,30011	160,24	-0,424713	160,24	-0,528244	160,34	-0,580139	160,24	-1,1013	160,24	-3,23729	160,24	-10,4618
160,34	-0,0515137	160,34	-0,204102	160,44	-0,157013	160,44	-0,306976	160,34	-0,423096	160,34	-0,518127	160,44	-0,595551	160,34	-1,08728	160,34	-3,2467	160,34	-10,4634
160,44	-0,0576477	160,44	-0,197296	160,54	-0,155075	160,54	-0,308945	160,44	-0,435822	160,44	-0,530853	160,54	-0,603378	160,44	-1,10313	160,44	-3,25279	160,44	-10,4546
160,54	-0,0544434	160,54	-0,199219	160,64	-0,167145	160,64	-0,307343	160,54	-0,429932	160,54	-0,549622	160,64	-0,615448	160,54	-1,11951	160,54	-3,24963	160,54	-10,4578
160,64	-0,0665588	160,64	-0,191803	160,74	-0,171906	160,74	-0,292572	160,64	-0,436188	160,64	-0,554657	160,74	-0,620941	160,64	-1,13158	160,64	-3,26175	160,64	-10,4725
160,74	-0,0817719	160,74	-0,173859	160,84	-0,175537	160,84	-0,280579	160,74	-0,426056	160,74	-0,546432	160,84	-0,625793	160,74	-1,13707	160,74	-3,25743	160,74	-10,4682
160,84	-0,0769043	160,84	-0,181885	160,94	-0,162872	160,94	-0,283539	160,84	-0,427002	160,84	-0,565002	160,94	-0,609222	160,84	-1,14197	160,84	-3,26233	160,84	-10,4692
160,94	-0,0661926	160,94	-0,154327	161,04	-0,187302	161,04	-0,286484	160,94	-0,410431	160,94	-0,564056	161,04	-0,629745	160,94	-1,14684	160,94	-3,24571	160,94	-10,4682
161,04	-0,057373	161,04	-0,157227	161,14	-0,190201	161,14	-0,308914	161,04	-0,407471	161,04	-0,570862	161,14	-0,659988	161,04	-1,14392	161,04	-3,23303	161,04	-10,4849
161,14	-0,0739899	161,14	-0,173843	161,24	-0,195099	161,24	-0,313812	161,14	-0,419449	161,14	-0,593338	161,24	-0,652435	161,14	-1,14682	161,14	-3,24574	161,14	-10,4929
161,24	-0,0839691	161,24	-0,168976	161,34	-0,205811	161,34	-0,314758	161,24	-0,427032	161,24	-0,611862	161,34	-0,648254	161,24	-1,14	161,24	-3,22057	161,24	-10,4614
161,34	-0,0895996	161,34	-0,175781	161,44	-0,202911	161,44	-0,311859	161,34	-0,439697	161,34	-0,614807	161,44	-0,66098	161,34	-1,14807	161,34	-3,2262	161,34	-10,4644
161,44	-0,0925598	161,44	-0,176788	161,54	-0,221848	161,54	-0,305405	161,44	-0,440704	161,44	-0,596283	161,54	-0,660385	161,44	-1,16344	161,44	-3,21739	161,44	-10,4595
161,54	-0,0958252	161,54	-0,161743	161,64	-0,208771	161,64	-0,307953	161,54	-0,430298	161,54	-0,585876	161,64	-0,657074	161,54	-1,15112	161,54	-3,2168	161,54	-10,4589
161,64	-0,108185	161,64	-0,151398	161,74	-0,197418	161,74	-0,312225	161,64	-0,417267	161,64	-0,572113	161,74	-0,661346	161,64	-1,13023	161,64	-3,20377	161,64	-10,4653
161,74	-0,102646	161,74	-0,165436	161,84	-0,201172	161,84	-0,301086	161,74	-0,421539	161,74	-0,584885	161,84	-0,663879	161,74	-1,12865	161,74	-3,20409	161,74	-10,4794
161,84	-0,111084	161,84	-0,173828	161,94	-0,185333	161,94	-0,296234	161,84	-0,439697	161,84	-0,597229	161,94	-0,674652	161,84	-1,11755	161,84	-3,22034	161,84	-10,4773
161,94	-0,100372	161,94	-0,16507	162,04	-0,1707	162,04	-0,295273	161,94	-0,446564	161,94	-0,584564	162,04	-0,669785	161,94	-1,10289	161,94	-3,21666	161,94	-10,477
162,04	-0,111084	162,04	-0,175781	162,14	-0,15506	162,14	-0,292572	162,04	-0,451416	162,04	-0,577698	162,14	-0,675629	162,04	-1,11169	162,04	-3,20471	162,04	-10,4565
162,14	-0,103302	162,14	-0,177765	162,24	-0,156036	162,24	-0,284515	162,14	-0,452667	162,14	-0,575775	162,24	-0,664154	162,14	-1,11876	162,14	-3,2067	162,14	-10,4585
162,24	-0,0761566	162,24	-0,170197	162,34	-0,14624	162,34	-0,280579	162,24	-0,444611	162,24	-0,568893	162,34	-0,668762	162,24	-1,10094	162,24	-3,19005	162,24	-10,4477
162,34	-0,057373	162,34	-0,170898	162,44	-0,145294	162,44	-0,283539	162,34	-0,446533	162,34	-0,565002	162,44	-0,671722	162,34	-1,10291	162,34	-3,20374	162,34	-10,4556
162,44	-0,0329895	162,44	-0,158234	162,54	-0,149216	162,54	-0,264023	162,44	-0,433868	162,44	-0,558197	162,54	-0,661972	162,44	-1,09996	162,44	-3,21056	162,44	-10,4577
162,54	-0,0231934	162,54	-0,158203	162,64	-0,132584	162,64	-0,270828	162,54	-0,424072	162,54	-0,558167	162,64	-0,659012	162,54	-1,09998	162,54	-3,22034	162,54	-10,4507
162,64	-0,0202789	162,64	-0,137711	162,74	-0,143341	162,74	-0,27182	162,64	-0,436783	162,64	-0,565018	162,74	-0,675629	162,64	-1,10287	162,64	-3,22328	162,64	-10,4497
162,74	-0,0173035	162,74	-0,142609	162,84	-0,131958	162,84	-0,270203	162,74	-0,44754	162,74	-0,581573	162,84	-0,648621	162,74	-1,11362	162,74	-3,22934	162,74	-10,4546
162,84	-9,8877e-3	162,84	-0,125366	162,94	-0,109406	162,94	-0,260101	162,84	-0,449829	162,84	-0,568298	162,94	-0,642426	162,84	-1,10156	162,84	-3,22852	162,84	-10,4471
162,94	9,97925e-3	162,94	-0,0950012	163,04	-0,134567	163,04	-0,261093	162,94	-0,42923	162,94	-0,553558	163,04	-0,639511	162,94	-1,08434	162,94	-3,21056	162,94	-10,4226
163,04	9,0332e-3	163,04	-0,108398	163,14	-0,150177	163,14	-0,270844	163,04	-0,432861	163,04	-0,553284	163,14	-0,659027	163,04	-1,08923	163,04	-3,20569	163,04	-10,4165
163,14	9,00269e-3	163,14	-0,120148	163,24	-0,140411	163,24	-0,27475	163,14	-0,438751	163,14	-0,543549	163,24	-0,645355	163,14	-1,11461	163,14	-3,2272	163,14	-10,436
163,24	-4,62341e-3	163,24	-0,118195	163,34	-0,152466	163,34	-0,291931	163,24	-0,438751	163,24	-0,557175	163,34	-0,655457	163,24	-1,13609	163,24	-3,24669	163,24	-10,4419
163,34	-2,31934e-3	163,34	-0,136108	163,44	-0,139435	163,44	-0,287445	163,34	-0,450806	163,34	-0,565369	163,44	-0,657318	163,34	-1,16382	163,34	-3,27832	163,34	-10,4481
163,44	-7,59888e-3	163,44	-0,123077	163,54	-0,148239	163,54	-0,296249	163,44	-0,437775	163,44	-0,556244	163,54	-0,64537	163,44	-1,16441	163,44	-3,27501	163,44	-10,4468
163,54	-0,026123	163,54	-0,118164	163,64	-0,153091	163,64	-0,310867	163,54	-0,446533	163,54	-0,570862	163,64	-0,659988	163,54	-1,18689	163,54	-3,27917	163,54	-10,4419
163,64	-0,0525055	163,64	-0,126968	163,74	-0,160919	163,74	-0,314789	163,64	-0,451431	163,64	-0,585526	163,74	-0,66391	163,64	-1,1976	163,64	-3,27699	163,64	-10,4499
163,74	-0,0563812	163,74	-0,140656	163,84	-0,171631	163,84	-0,319641	163,74	-0,445587	163,74	-0,579636	163,84	-0,658997	163,74	-1,20152	163,74	-3,28087	163,74	-10,4429
163,84	-0,0612793	163,84	-0,144775	163,94	-0,170929	163,94	-0,33139	163,84	-0,439941	163,84	-0,565002	163,94	-0,659027	163,84	-1,20569	163,84	-3,28577	163,84	-10,4341
163,94	-0,0652161	163,94	-0,172882	164,04	-0,169724	164,04	-0,341171	163,94	-0,428986	163,94	-0,574066	164,04	-0,664902	163,94	-1,21617	163,94	-3,28185	163,94	-10,438
164,04	-0,0808105	164,04	-0,18457	164,14	-0,157013	164,14	-0,361664	164,04	-0,432861	164,04	-0,572815	164,14	-0,679535	164,04	-1,23572	164,04	-3,29553	164,04	-10,4478
164,14	-0,0974426	164,14	-0,201202	164,24	-0,171051	164,24	-0,367157	164,14	-0,426056	164,14	-0,593353	164,24	-0,694794	164,14	-1,23277	164,14	-3,30362	164,14	-10,4507
164,24	-0,106781	164,24	-0,201569	164,34	-0,173584	164,34	-0,352844	164,24	-0,445953	164,24	-0,589752	164,34	-0,682434	164,24	-1,22726	164,24	-3,3027	164,24	-10,464
164,34	-0,102295	164,34	-0,18457	164,44	-0,167755	164,44	-0,327484	164,34	-0,423096	164,34	-0,580627	164,44	-0,676605	164,34	-1,21619	164,34	-3,29944	164,34	-10,4556
164,44	-0,108185	164,44	-0,153351	164,54	-0,163864	164,54	-0,323593	164,44	-0,407501	164,44	-0,580658	164,54	-0,68248	164,44	-1,18297	164,44	-3,2838	164,44	-10,4438
164,54	-0,102295	164,54	-0,172852	164,64	-0,157379	164,64	-0,303436	164,54	-0,403564	164,54	-0,586487	164,64	-0,672089	164,54	-1,1908	164,54	-3,29944	164,54	-10,4556
164,64	-0,0821838	164,64	-0,167633	164,74	-0,178497	164,74	-0,318695	164,64	-0,38736	164,64	-0,566376	164,74	-0,691254	164,64	-1,16795	164,64	-3,27933	164,64	-10,4296
164,74	-0,0876312	164,74	-0,181671	164,84	-0,174561	164,84	-0,324524	164,74	-0,404572	164,74	-0,571823	164,84	-0,702942	164,74	-1,17223	164,74	-3,30431	164,74	-10,4448
164,84	-0,0837402	164,84	-0,197266	164,94	-0,172882	164,94	-0,323578	164,84	-0,408447	164,84	-0,577698	164,94	-0,682465	164,84	-1,18005	164,84	-3,31018	164,84	-10,4617
164,94	-0,0945129	164,94	-0,186554	165,04	-0,181442	165,04	-0,327499	164,94	-0,412628	164,94	-0,577972	165,04	-0,702011	164,94	-1,17906	164,94	-3,30919	164,94	-10,4556
165,04	-0,0866699	165,04	-0,196289	165,14	-0,176544	165,14	-0,31015	165,04	-0,421143	165,04	-0,580627	165,14	-0,682709	165,04	-1,18884	165,04	-3,31824	165,04	-10,4595
165,14	-0,0830383	165,14	-0,187531	165,24	-0,170685	165,24	-0,291351	165,14	-0,41629	165,14	-0,56601	165,24	-0,673676	165,14	-1,17026	165,14	-3,29849	165,14	-10,4565
165,24	-0,0602875	165,24	-0,166046	165,34	-0,185303	165,34	-0,29425	165,24	-0,410431	165,24	-0,544479	165,34	-0,6922	165,24	-1,15855	165,24	-3,27696	165,24	-10,4487
165,34	-0,0690918	165,34	-0,19043	165,44	-0,180435	165,44	-0,293289	165,34	-0,403564	165,34	-0,549377	165,44	-0,697098	165,34	-1,17126	165,34	-3,26624	165,34	-10,438
165,44	-0,0681305	165,44	-0,18483	165,54	-0,193527	165,54	-0,3181	165,44	-0,408463	165,44	-0,532791	165,54	-0,700424	165,44	-1,17026	165,44	-3,25546	165,44	-10,4362
165,54	-0,0714111	165,54	-0,196655	165,64	-0,191193	165,64	-0,290375	165,54	-0,433228	165,54	-0,545837	165,64	-0,678558	165,54	-1,18848	165,54	-3,24902	165,54	-10,4442
165,64	-0,0495911	165,64	-0,184601	165,74	-0,198029	165,74	-0,277679	165,64	-0,421173	165,64	-0,535736	165,74	-0,706879	165,64	-1,17516	165,64	-3,21744	165,64	-10,4263
165,74	-0,0563812	165,74	-0,191437	165,84	-0,186646	165,84	-0,279968	165,74	-0,431915	165,74	-0,530807	165,84	-0,715027	165,74	-1,17223	165,74	-3,2379	165,74	-10,4311
165,84	-0,0704346	165,84	-0,199585	165,94	-0,186554	165,94	-0,276703	165,84	-0,436157	165,84	-0,544861	165,94	-0,705902	165,84	-1,17065	165,84	-3,23169	165,84	-10,4335
165,94	-0,0769348	165,94	-0,19046	166,04	-0,165817	166,04	-0,26622	165,94	-0,416534	165,94	-0,541595	166,04	-0,709824	165,94	-1,17125	165,94	-3,22716	165,94	-10,4197
166,04	-0,057373	166,04	-0,180664	166,14	-0,151154	166,14	-0,260101	166,04	-0,405518	166,04	-0,550598	166,14	-0,710785	166,04	-1,1615	166,04	-3,22522	166,04	-10,4224
166,14	-0,0427551	166,14	-0,156281	166,24	-0,15799	166,24	-0,261078	166,14	-0,3909	166,14	-0,53476	166,24	-0,721527	166,14	-1,1566	166,14	-3,21646	166,14	-10,4038
166,24	-0,0585785	166,24	-0,182648	166,34	-0,14917	166,34	-0,258118	166,24	-0,401642	166,24	-0,547409	166,34	-0,698303	166,24	-1,17711	166,24	-3,24278	166,24	-10,4145
166,34	-0,048584	166,34	-0,16333	166,44	-0,135529	166,44	-0,262054	166,34	-0,398682	166,34	-0,542542	166,44	-0,701019	166,34	-1,18396	166,34	-3,23401	166,34	-10,4058
166,44	-0,0661926	166,44	-0,166046	166,54	-0,151169	166,54	-0,269882	166,44	-0,402618	166,44	-0,56015	166,54	-0,687363	166,44	-1,19957	166,44	-3,26915	166,44	-10,4194
166,54	-0,0700684	166,54	-0,183594	166,64	-0,148224	166,64	-0,266937	166,54	-0,414307	166,54	-0,583557	166,64	-0,674652	166,54	-1,20667	166,54	-3,28674	166,54	-10,4226
166,64	-0,0359192	166,64	-0,180695	166,74	-0,131973	166,74	-0,281937	166,64	-0,407501	166,64	-0,580658	166,74	-0,693558	166,64	-1,2025	166,64	-3,27335	166,64	-10,3931
166,74	-0,0489197	166,74	-0,185928	166,84	-0,124756	166,84	-0,290344	166,74	-0,422501	166,74	-0,597565	166,84	-0,688293	166,74	-1,22141	166,74	-3,27731	166,74	-10,4081
166,84	-0,0456543	166,84	-0,194336	166,94	-0,129913	166,94	-0,289642	166,84	-0,421143	166,84	-0,58844	166,94	-0,674652	166,84	-1,23572	166,84	-3,28577	166,84	-10,4263
166,94	-0,0398254	166,94	-0,194366	167,04	-0,116013	167,04	-0,289413	166,94	-0,425079	166,94	-0,583832	167,04	-0,650253	166,94	-1,25523	166,94	-3,27599	166,94	-10,4126
167,04	-0,0270996	167,04	-0,181641	167,14	-0,109161	167,14	-0,298187	167,04	-0,407715	167,04	-0,569885	167,14	-0,649261	167,04	-1,24255	167,04	-3,26721	167,04	-10,4136
167,14	-0,0312805	167,14	-0,193634	167,24	-0,108551	167,24	-0,297577	167,14	-0,413361	167,14	-0,56308	167,24	-0,62912	167,14	-1,24547	167,14	-3,26627	167,14	-10,4184
167,24	-0,0235443	167,24	-0,199615	167,34	-0,112061	167,34	-0,301086	167,24	-0,424469	167,24	-0,562424	167,34	-0,631897	167,24	-1,23119	167,24	-3,2578	167,24	-10,412
167,34	-0,0153809	167,34	-0,175781	167,44	-0,10231	167,44	-0,31282	167,34	-0,406494	167,34	-0,556213	167,44	-0,640457	167,34	-1,21912	167,34	-3,24963	167,34	-10,407
167,44	-0,0329742	167,44	-0,193375	167,54	-0,100388	167,54	-0,314804	167,44	-0,410416	167,44	-0,556229	167,54	-0,642441	167,44	-1,23788	167,44	-3,27304	167,44	-10,4096
167,54	-0,0192871	167,54	-0,175781	167,64	-0,0906067	167,64	-0,310883	167,54	-0,402588	167,54	-0,544495	167,64	-0,648285	167,54	-1,22498	167,54	-3,26721	167,54	-10,4077
